epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.684418,0.681072,0.669691,0.802174,0.802174
2,0.674924,0.670432,0.669691,0.802174,0.802174
3,0.665982,0.660710,0.669691,0.802174,0.802174
4,0.656175,0.648299,0.669691,0.802174,0.802174
5,0.644166,0.634399,0.669691,0.802174,0.802174
6,0.631573,0.621411,0.669691,0.802174,0.802174
7,0.628930,0.619917,0.669691,0.802174,0.802174
8,0.629778,0.620527,0.669691,0.802174,0.802174
9,0.628110,0.621051,0.669691,0.802174,0.802174
10,0.627505,0.621775,0.669691,0.802174,0.802174
11,0.627478,0.622738,0.669691,0.802174,0.802174
12,0.627838,0.623180,0.669691,0.802174,0.802174
13,0.625266,0.623685,0.669691,0.802174,0.802174
14,0.627679,0.623722,0.669691,0.802174,0.802174
15,0.628275,0.624481,0.669691,0.802174,0.802174
16,0.626750,0.625684,0.669691,0.802174,0.802174
17,0.627415,0.625665,0.669691,0.802174,0.802174
18,0.626667,0.626555,0.669691,0.802174,0.802174
19,0.625999,0.626921,0.669691,0.802174,0.802174
