epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.646998,0.617767,0.693175,0.818787,0.818787
2,0.627137,0.615758,0.693175,0.818787,0.818787
3,0.627708,0.618044,0.693175,0.818787,0.818787
4,0.627370,0.615656,0.693175,0.818787,0.818787
5,0.626324,0.618276,0.693175,0.818787,0.818787
6,0.627091,0.618270,0.693175,0.818787,0.818787
7,0.627435,0.617472,0.693175,0.818787,0.818787
8,0.626782,0.618115,0.693175,0.818787,0.818787
9,0.626561,0.616780,0.693175,0.818787,0.818787
10,0.626598,0.617047,0.693175,0.818787,0.818787
11,0.626584,0.618906,0.691151,0.817311,0.818787
12,0.626860,0.619043,0.691151,0.817248,0.818787
13,0.625853,0.618419,0.691151,0.817186,0.818787
14,0.626059,0.618991,0.690283,0.816327,0.818787
15,0.626501,0.617145,0.691440,0.817451,0.818787
16,0.626080,0.622118,0.689994,0.816060,0.818787
