epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.665642,0.643063,0.665992,0.799514,0.799514
2,0.621689,0.641096,0.665992,0.799514,0.799514
3,0.619716,0.649711,0.665992,0.799514,0.799514
4,0.620492,0.641966,0.665992,0.799514,0.799514
5,0.621956,0.643932,0.665992,0.799514,0.799514
6,0.621190,0.646674,0.665992,0.799514,0.799514
7,0.621639,0.650673,0.665992,0.799514,0.799514
8,0.620592,0.650412,0.665992,0.799514,0.799514
9,0.620129,0.644229,0.665992,0.799514,0.799514
10,0.620330,0.650363,0.665992,0.799514,0.799514
11,0.619693,0.652071,0.665992,0.799514,0.799514
12,0.620588,0.644086,0.665992,0.799514,0.799514
13,0.620514,0.654547,0.665992,0.799514,0.799514
14,0.621351,0.655978,0.665992,0.799514,0.799514
