epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.705508,0.694514,0.392015,0.325956,0.325956
2,0.692346,0.685079,0.669691,0.802174,0.802174
3,0.678001,0.673731,0.669691,0.802174,0.802174
4,0.661845,0.660595,0.669691,0.802174,0.802174
5,0.642528,0.637900,0.669691,0.802174,0.802174
6,0.631630,0.620260,0.669691,0.802174,0.802174
7,0.629012,0.620309,0.669691,0.802174,0.802174
8,0.627703,0.620498,0.669691,0.802174,0.802174
9,0.626696,0.620678,0.669691,0.802174,0.802174
10,0.628130,0.621419,0.669691,0.802174,0.802174
11,0.626748,0.622088,0.669691,0.802174,0.802174
12,0.625495,0.622346,0.669691,0.802174,0.802174
13,0.625716,0.623023,0.669691,0.802174,0.802174
14,0.625990,0.624185,0.669691,0.802174,0.802174
15,0.625438,0.624517,0.669691,0.802174,0.802174
16,0.624450,0.625357,0.669691,0.802174,0.802174
17,0.626189,0.627771,0.669691,0.802174,0.802174
18,0.626606,0.629110,0.669691,0.802174,0.802174
