epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.698033,0.685600,0.635209,0.776915,0.776915
2,0.687272,0.673018,0.635209,0.776915,0.776915
3,0.675148,0.661408,0.635209,0.776915,0.776915
4,0.661006,0.654652,0.635209,0.776915,0.776915
5,0.644710,0.680894,0.635209,0.776915,0.776915
6,0.630878,0.725653,0.635209,0.776915,0.776915
7,0.636216,0.711529,0.635209,0.776915,0.776915
8,0.634833,0.675801,0.635209,0.776915,0.776915
9,0.632979,0.673728,0.635209,0.776915,0.776915
10,0.633111,0.693044,0.635209,0.776915,0.776915
11,0.633199,0.692400,0.635209,0.776915,0.776915
12,0.633986,0.690554,0.635209,0.776915,0.776915
13,0.633179,0.688899,0.635209,0.776915,0.776915
14,0.632558,0.690458,0.635209,0.776915,0.776915
15,0.631600,0.692724,0.635209,0.776915,0.776915
16,0.634028,0.694104,0.635209,0.776915,0.776915
