epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.723420,0.707225,0.364791,0.000000,0.000000
2,0.709446,0.690200,0.546279,0.630178,0.630178
3,0.694695,0.673048,0.635209,0.776915,0.776915
4,0.678184,0.656456,0.635209,0.776915,0.776915
5,0.658575,0.664180,0.635209,0.776915,0.776915
6,0.636948,0.705037,0.635209,0.776915,0.776915
7,0.635881,0.699464,0.635209,0.776915,0.776915
8,0.634791,0.673121,0.635209,0.776915,0.776915
9,0.633375,0.674574,0.635209,0.776915,0.776915
10,0.632620,0.679413,0.635209,0.776915,0.776915
11,0.633656,0.684464,0.635209,0.776915,0.776915
12,0.632577,0.679903,0.635209,0.776915,0.776915
13,0.631824,0.679353,0.635209,0.776915,0.776915
14,0.631391,0.681730,0.635209,0.776915,0.776915
15,0.631466,0.689204,0.635209,0.776915,0.776915
16,0.630264,0.685747,0.635209,0.776915,0.776915
