epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.664269,0.625023,0.693175,0.818787,0.818787
2,0.628501,0.617230,0.693175,0.818787,0.818787
3,0.626727,0.618147,0.693175,0.818787,0.818787
4,0.627799,0.617424,0.693175,0.818787,0.818787
5,0.627587,0.620954,0.693175,0.818787,0.818787
6,0.626231,0.620585,0.693175,0.818787,0.818787
7,0.627133,0.620284,0.693175,0.818787,0.818787
8,0.626769,0.617857,0.693175,0.818787,0.818787
9,0.626463,0.618892,0.693175,0.818787,0.818787
10,0.626833,0.618603,0.693175,0.818787,0.818787
11,0.626559,0.617707,0.693175,0.818787,0.818787
12,0.626668,0.620121,0.693175,0.818787,0.818787
13,0.626962,0.623075,0.690283,0.816390,0.818787
14,0.626679,0.619229,0.690862,0.817171,0.818787
