epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.684029,0.686616,0.662432,0.796943,0.796943
2,0.671166,0.675325,0.669691,0.802174,0.802174
3,0.657374,0.663468,0.669691,0.802174,0.802174
4,0.643425,0.649451,0.669691,0.802174,0.802174
5,0.631345,0.632941,0.669691,0.802174,0.802174
6,0.629292,0.625935,0.669691,0.802174,0.802174
7,0.626946,0.625230,0.669691,0.802174,0.802174
8,0.627717,0.625352,0.669691,0.802174,0.802174
9,0.627551,0.625983,0.669691,0.802174,0.802174
10,0.626709,0.627311,0.669691,0.802174,0.802174
11,0.627465,0.627607,0.669691,0.802174,0.802174
12,0.627279,0.628166,0.669691,0.802174,0.802174
13,0.626437,0.629381,0.669691,0.802174,0.802174
14,0.626983,0.629518,0.669691,0.802174,0.802174
15,0.626715,0.629513,0.669691,0.802174,0.802174
16,0.625090,0.630597,0.669691,0.802174,0.802174
17,0.626970,0.630245,0.669691,0.802174,0.802174
18,0.627799,0.630470,0.669691,0.802174,0.802174
19,0.627292,0.631435,0.669691,0.802174,0.802174
