episode,total_reward,epsilon
0.0,-25.9360854263137,0.995
1.0,-7.178937321828032,0.990025
2.0,134.0637011861978,0.985074875
3.0,-128.3953809795921,0.980149500625
4.0,50.56213984777461,0.9752487531218752
5.0,92.81482962129937,0.9703725093562656
6.0,-78.7871974928264,0.9655206468094844
7.0,60.6173231690582,0.960693043575437
8.0,-167.9452207597716,0.9558895783575596
9.0,117.00177227412576,0.951110130465772
10.0,-220.17920868615693,0.946354579813443
11.0,211.39885125591744,0.9416228069143756
12.0,-7.809182012782964,0.936914692879804
13.0,-11.492357105364375,0.9322301194154048
14.0,175.22249235950852,0.9275689688183278
15.0,-67.34060734870785,0.9229311239742362
16.0,-176.19528729382367,0.918316468354365
17.0,-37.88166793920645,0.9137248860125932
18.0,-31.5557565748403,0.9091562615825302
19.0,-0.801277769984041,0.9046104802746175
20.0,22.826885834507294,0.9000874278732445
21.0,-29.10269857536339,0.8955869907338783
22.0,-110.42465548880024,0.8911090557802088
23.0,-287.27517307750423,0.8866535105013078
24.0,28.13868456161796,0.8822202429488013
25.0,-146.4351459190818,0.8778091417340573
26.0,1.1420679053239688,0.8734200960253871
27.0,31.236274963735355,0.8690529955452602
28.0,5.91079685483809,0.8647077305675338
29.0,121.06536104084134,0.8603841919146962
30.0,89.09434992084653,0.8560822709551227
31.0,-7.6245159444986275,0.851801859600347
32.0,-115.74645178082747,0.8475428503023453
33.0,-103.16410096432743,0.8433051360508336
34.0,28.668086601700182,0.8390886103705794
35.0,-142.98016639832318,0.8348931673187264
36.0,57.243162603469216,0.8307187014821328
37.0,-114.67863694334197,0.8265651079747222
38.0,-107.61649412298824,0.8224322824348486
39.0,91.33604625696377,0.8183201210226743
40.0,23.25883778557111,0.8142285204175609
41.0,78.83317403590766,0.810157377815473
