epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.658287,0.644523,0.672945,0.804504,0.804504
2,0.631116,0.625126,0.672945,0.804504,0.804504
3,0.625571,0.624336,0.672945,0.804504,0.804504
4,0.627645,0.623826,0.672945,0.804504,0.804504
5,0.634367,0.622739,0.672945,0.804504,0.804504
6,0.626094,0.624025,0.672945,0.804504,0.804504
7,0.628228,0.623711,0.672945,0.804504,0.804504
8,0.626568,0.622650,0.672945,0.804504,0.804504
9,0.625428,0.622566,0.672945,0.804504,0.804504
10,0.630385,0.622504,0.672945,0.804504,0.804504
11,0.626172,0.624479,0.672945,0.804504,0.804504
12,0.623011,0.624019,0.672945,0.804504,0.804504
13,0.625519,0.624494,0.667808,0.800821,0.804504
14,0.622193,0.627295,0.666096,0.799589,0.804504
15,0.627229,0.624582,0.672945,0.804504,0.804504
16,0.626809,0.622908,0.667808,0.800821,0.804504
17,0.627412,0.624651,0.666096,0.799589,0.804504
18,0.626427,0.623932,0.666096,0.799589,0.804504
19,0.627176,0.623406,0.666096,0.799589,0.804504
20,0.619628,0.625655,0.666096,0.799589,0.804504
21,0.627362,0.624781,0.664384,0.798354,0.804504
22,0.621865,0.624523,0.666096,0.798762,0.804504
