epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.662422,0.646500,0.672945,0.804504,0.804504
2,0.642508,0.623397,0.672945,0.804504,0.804504
3,0.630831,0.626246,0.672945,0.804504,0.804504
4,0.633340,0.624199,0.672945,0.804504,0.804504
5,0.633477,0.623641,0.672945,0.804504,0.804504
6,0.635514,0.623443,0.672945,0.804504,0.804504
7,0.627092,0.623036,0.672945,0.804504,0.804504
8,0.627686,0.624219,0.672945,0.804504,0.804504
9,0.626584,0.624391,0.672945,0.804504,0.804504
10,0.623147,0.623551,0.672945,0.804504,0.804504
11,0.625950,0.624421,0.672945,0.804504,0.804504
12,0.625492,0.623142,0.672945,0.804504,0.804504
13,0.634024,0.623355,0.672945,0.804504,0.804504
14,0.632883,0.625032,0.672945,0.804504,0.804504
15,0.630914,0.624190,0.672945,0.804504,0.804504
16,0.626607,0.623147,0.672945,0.804504,0.804504
17,0.628270,0.623853,0.672945,0.804504,0.804504
18,0.627962,0.624780,0.672945,0.804504,0.804504
19,0.626814,0.624275,0.672945,0.804504,0.804504
