epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.666136,0.644562,0.660959,0.795876,0.795876
2,0.643263,0.637415,0.660959,0.795876,0.795876
3,0.641701,0.637657,0.660959,0.795876,0.795876
4,0.642075,0.637961,0.660959,0.795876,0.795876
5,0.643171,0.637961,0.660959,0.795876,0.795876
6,0.638300,0.637676,0.660959,0.795876,0.795876
7,0.638791,0.638672,0.660959,0.795876,0.795876
8,0.639648,0.638296,0.660959,0.795876,0.795876
9,0.633523,0.638358,0.660959,0.795876,0.795876
10,0.637903,0.638255,0.660959,0.795876,0.795876
11,0.635517,0.639101,0.660959,0.795876,0.795876
12,0.639341,0.638672,0.660959,0.795876,0.795876
13,0.639045,0.637725,0.660959,0.795876,0.795876
14,0.640144,0.638861,0.660959,0.795876,0.795876
