epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.663573,0.650531,0.660959,0.795876,0.795876
2,0.636213,0.640885,0.660959,0.795876,0.795876
3,0.643554,0.641240,0.660959,0.795876,0.795876
4,0.640877,0.641033,0.660959,0.795876,0.795876
5,0.641473,0.640147,0.660959,0.795876,0.795876
6,0.635650,0.640948,0.660959,0.795876,0.795876
7,0.640763,0.640256,0.660959,0.795876,0.795876
8,0.643026,0.638910,0.660959,0.795876,0.795876
9,0.644206,0.640200,0.660959,0.795876,0.795876
10,0.640066,0.639133,0.660959,0.795876,0.795876
11,0.638421,0.639232,0.660959,0.795876,0.795876
12,0.642666,0.639422,0.660959,0.795876,0.795876
13,0.642538,0.637752,0.660959,0.795876,0.795876
14,0.640587,0.641977,0.660959,0.795876,0.795876
15,0.635776,0.638547,0.660959,0.795876,0.795876
16,0.634698,0.640792,0.660959,0.795876,0.795876
17,0.636584,0.638410,0.660959,0.795876,0.795876
18,0.638103,0.639289,0.660959,0.795876,0.795876
19,0.640119,0.638492,0.660959,0.795876,0.795876
20,0.640293,0.637324,0.660959,0.795876,0.795876
21,0.640743,0.638563,0.660959,0.795876,0.795876
22,0.639044,0.637893,0.660959,0.795876,0.795876
23,0.637115,0.635861,0.660959,0.795876,0.795876
24,0.634850,0.638244,0.660959,0.795876,0.795876
25,0.637863,0.637628,0.660959,0.795876,0.795876
26,0.636355,0.640051,0.660959,0.795876,0.795876
27,0.639138,0.639183,0.660959,0.795876,0.795876
28,0.644703,0.638992,0.660959,0.795876,0.795876
29,0.641029,0.638301,0.660959,0.795876,0.795876
30,0.636843,0.640350,0.660959,0.795876,0.795876
31,0.640919,0.638065,0.660959,0.795876,0.795876
32,0.635897,0.636466,0.660959,0.795876,0.795876
33,0.635256,0.636824,0.660959,0.795876,0.795876
34,0.638220,0.638370,0.660959,0.795876,0.795876
35,0.634235,0.639241,0.660959,0.795876,0.795876
