epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.661365,0.655869,0.660959,0.795876,0.795876
2,0.644051,0.634042,0.660959,0.795876,0.795876
3,0.641170,0.636065,0.660959,0.795876,0.795876
4,0.636934,0.635893,0.660959,0.795876,0.795876
5,0.639828,0.635705,0.660959,0.795876,0.795876
6,0.644783,0.634895,0.660959,0.795876,0.795876
7,0.640846,0.635936,0.660959,0.795876,0.795876
8,0.639206,0.635717,0.660959,0.795876,0.795876
9,0.641069,0.635356,0.660959,0.795876,0.795876
10,0.636154,0.634106,0.660959,0.795876,0.795876
11,0.643593,0.635089,0.660959,0.795876,0.795876
12,0.642083,0.633124,0.660959,0.795876,0.795876
13,0.639533,0.635007,0.660959,0.795876,0.795876
14,0.636319,0.634387,0.660959,0.795876,0.795876
15,0.636727,0.633767,0.660959,0.795876,0.795876
16,0.638145,0.634794,0.660959,0.795876,0.795876
17,0.636051,0.634630,0.660959,0.795876,0.795876
18,0.638298,0.634879,0.660959,0.795876,0.795876
19,0.639317,0.635262,0.660959,0.795876,0.795876
20,0.637420,0.634971,0.660959,0.795876,0.795876
21,0.635989,0.634729,0.660959,0.795876,0.795876
22,0.638855,0.634499,0.660959,0.795876,0.795876
23,0.641325,0.634105,0.660959,0.795876,0.795876
24,0.635852,0.635885,0.660959,0.795876,0.795876
