epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.655661,0.648419,0.672945,0.804504,0.804504
2,0.628644,0.626370,0.672945,0.804504,0.804504
3,0.633344,0.627678,0.672945,0.804504,0.804504
4,0.629425,0.626831,0.672945,0.804504,0.804504
5,0.630000,0.626661,0.672945,0.804504,0.804504
6,0.627773,0.625486,0.672945,0.804504,0.804504
7,0.632005,0.627155,0.667808,0.800821,0.804504
8,0.627731,0.626869,0.667808,0.800821,0.804504
9,0.631448,0.627025,0.666096,0.799589,0.804504
10,0.631656,0.626794,0.667808,0.800821,0.804504
11,0.627155,0.627214,0.666096,0.799589,0.804504
12,0.626713,0.626272,0.666096,0.799589,0.804504
13,0.627034,0.626113,0.667808,0.800821,0.804504
14,0.628929,0.626944,0.666096,0.799589,0.804504
15,0.631990,0.626031,0.660959,0.795455,0.804504
16,0.627507,0.629092,0.666096,0.799589,0.804504
17,0.622044,0.626756,0.664384,0.797938,0.804504
18,0.629542,0.627348,0.666096,0.799589,0.804504
