epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.655207,0.635871,0.672945,0.804504,0.804504
2,0.631586,0.626190,0.672945,0.804504,0.804504
3,0.631364,0.624822,0.672945,0.804504,0.804504
4,0.630856,0.624548,0.672945,0.804504,0.804504
5,0.631612,0.624530,0.672945,0.804504,0.804504
6,0.624999,0.624705,0.672945,0.804504,0.804504
7,0.627741,0.624000,0.672945,0.804504,0.804504
8,0.628798,0.624476,0.672945,0.804504,0.804504
9,0.629635,0.624191,0.672945,0.804504,0.804504
10,0.627156,0.624057,0.672945,0.804504,0.804504
11,0.627493,0.623304,0.672945,0.804504,0.804504
12,0.620787,0.625025,0.672945,0.804504,0.804504
13,0.625324,0.624760,0.672945,0.804504,0.804504
14,0.625455,0.624219,0.672945,0.804504,0.804504
15,0.622753,0.625620,0.672945,0.804504,0.804504
16,0.628403,0.625585,0.672945,0.804504,0.804504
17,0.627559,0.625300,0.672945,0.804504,0.804504
18,0.621902,0.625537,0.672945,0.804504,0.804504
19,0.625229,0.625362,0.672945,0.804504,0.804504
20,0.631731,0.625627,0.672945,0.804504,0.804504
21,0.623843,0.625436,0.672945,0.804504,0.804504
22,0.625341,0.625509,0.672945,0.804504,0.804504
23,0.622773,0.626635,0.672945,0.804504,0.804504
