epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.654084,0.644424,0.672945,0.804504,0.804504
2,0.638682,0.629624,0.672945,0.804504,0.804504
3,0.633287,0.630143,0.672945,0.804504,0.804504
4,0.636459,0.629037,0.672945,0.804504,0.804504
5,0.635703,0.628588,0.672945,0.804504,0.804504
6,0.632236,0.628185,0.672945,0.804504,0.804504
7,0.628477,0.627876,0.672945,0.804504,0.804504
8,0.629088,0.629154,0.672945,0.804504,0.804504
9,0.627151,0.628043,0.672945,0.804504,0.804504
10,0.631734,0.627242,0.672945,0.804504,0.804504
11,0.628164,0.627962,0.672945,0.804504,0.804504
12,0.630486,0.627539,0.667808,0.800821,0.804504
13,0.632218,0.628545,0.672945,0.804504,0.804504
14,0.629713,0.627224,0.671233,0.803279,0.804504
15,0.629536,0.628523,0.666096,0.799589,0.804504
16,0.627346,0.627402,0.667808,0.800821,0.804504
17,0.628235,0.629408,0.666096,0.799589,0.804504
18,0.625665,0.628458,0.666096,0.799589,0.804504
19,0.630454,0.628133,0.667808,0.800821,0.804504
20,0.627701,0.630324,0.666096,0.799589,0.804504
21,0.627952,0.629860,0.666096,0.799589,0.804504
22,0.630632,0.629720,0.666096,0.799589,0.804504
