epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.639267,0.633268,0.672945,0.804504,0.804504
2,0.634568,0.625334,0.672945,0.804504,0.804504
3,0.628682,0.622524,0.672945,0.804504,0.804504
4,0.630484,0.623999,0.672945,0.804504,0.804504
5,0.629070,0.624129,0.672945,0.804504,0.804504
6,0.630216,0.625036,0.669521,0.802051,0.804504
7,0.627220,0.625278,0.666096,0.799589,0.804504
8,0.627070,0.625275,0.662671,0.797116,0.804504
9,0.628869,0.625579,0.659247,0.794634,0.804504
10,0.626547,0.625300,0.660959,0.795876,0.804504
11,0.623295,0.625001,0.667808,0.800821,0.804504
12,0.622297,0.625140,0.666096,0.799589,0.804504
13,0.622422,0.625907,0.657534,0.793388,0.804504
14,0.624760,0.627228,0.655822,0.792141,0.804504
15,0.622356,0.627610,0.655822,0.792141,0.804504
