epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.677206,0.665271,0.672945,0.804504,0.804504
2,0.645321,0.629391,0.672945,0.804504,0.804504
3,0.628888,0.625827,0.672945,0.804504,0.804504
4,0.632624,0.626749,0.672945,0.804504,0.804504
5,0.627724,0.626993,0.672945,0.804504,0.804504
6,0.632747,0.627274,0.672945,0.804504,0.804504
7,0.626125,0.626459,0.672945,0.804504,0.804504
8,0.631483,0.627456,0.672945,0.804504,0.804504
9,0.631124,0.627140,0.672945,0.804504,0.804504
10,0.634072,0.626780,0.672945,0.804504,0.804504
11,0.634797,0.628474,0.672945,0.804504,0.804504
12,0.632315,0.628507,0.672945,0.804504,0.804504
13,0.629551,0.627486,0.672945,0.804504,0.804504
14,0.630324,0.628343,0.672945,0.804504,0.804504
15,0.629619,0.625741,0.672945,0.804504,0.804504
16,0.624352,0.627693,0.672945,0.804504,0.804504
17,0.627010,0.628198,0.672945,0.804504,0.804504
18,0.629050,0.627235,0.672945,0.804504,0.804504
19,0.628208,0.628155,0.672945,0.804504,0.804504
20,0.631029,0.627762,0.672945,0.804504,0.804504
21,0.627013,0.628914,0.672945,0.804504,0.804504
22,0.624107,0.627259,0.672945,0.804504,0.804504
23,0.632166,0.626889,0.672945,0.804504,0.804504
24,0.625016,0.627590,0.672945,0.804504,0.804504
25,0.627460,0.627207,0.669521,0.802051,0.804504
26,0.623944,0.628226,0.667808,0.800821,0.804504
27,0.626868,0.627669,0.671233,0.803279,0.804504
