symbol,tf,model,variant_k,side,entry_time_ms,entry_time,entry_price,exit_time_ms,exit_time,exit_reason,pnl_pct,mae_pct,time_to_close_min,win
BNBUSDT,30m,DQN,8,long,1728448199999,2024-10-09 04:29,577.6,1728479459999,2024-10-09 13:10,SL,0.5,-0.10042,521,True
BNBUSDT,30m,DQN,8,short,1728048599999,2024-10-04 13:29,552.34,1728054539999,2024-10-04 15:08,SL,0.50505,-0.24382,99,True
BNBUSDT,30m,PPO,8,long,1728448199999,2024-10-09 04:29,577.6,1728479459999,2024-10-09 13:10,SL,0.5,-0.10042,521,True
BNBUSDT,30m,PPO,8,short,1728048599999,2024-10-04 13:29,552.34,1728054539999,2024-10-04 15:08,SL,0.50505,-0.24382,99,True
BNBUSDT,30m,QLearning,8,long,1728448199999,2024-10-09 04:29,577.6,1728479459999,2024-10-09 13:10,SL,0.5,-0.10042,521,True
BNBUSDT,30m,QLearning,8,short,1728048599999,2024-10-04 13:29,552.34,1728054539999,2024-10-04 15:08,SL,0.50505,-0.24382,99,True
BNBUSDT,30m,Transformer,8,long,1728448199999,2024-10-09 04:29,577.6,1728479459999,2024-10-09 13:10,SL,0.5,-0.10042,521,True
BNBUSDT,30m,Transformer,8,short,1728048599999,2024-10-04 13:29,552.34,1728054539999,2024-10-04 15:08,SL,0.50505,-0.24382,99,True
BNBUSDT,30m,CNN,9,long,1728523799999,2024-10-10 01:29,570.61,1728552539999,2024-10-10 09:28,SL,-1.0,-1.07604,479,False
BNBUSDT,30m,CNN,9,short,1728080999999,2024-10-04 22:29,555.93,1728111719999,2024-10-05 07:01,SL,-0.9901,-1.12581,512,False
BNBUSDT,30m,LSTM,9,long,1728523799999,2024-10-10 01:29,570.61,1728552539999,2024-10-10 09:28,SL,-1.0,-1.07604,479,False
BNBUSDT,30m,LSTM,9,short,1728080999999,2024-10-04 22:29,555.93,1728111719999,2024-10-05 07:01,SL,-0.9901,-1.12581,512,False
BNBUSDT,30m,DQN,9,long,1728523799999,2024-10-10 01:29,570.61,1728552539999,2024-10-10 09:28,SL,-1.0,-1.07604,479,False
BNBUSDT,30m,DQN,9,short,1728080999999,2024-10-04 22:29,555.93,1728111719999,2024-10-05 07:01,SL,-0.9901,-1.12581,512,False
BNBUSDT,30m,PPO,9,long,1728523799999,2024-10-10 01:29,570.61,1728552539999,2024-10-10 09:28,SL,-1.0,-1.07604,479,False
BNBUSDT,30m,PPO,9,short,1728080999999,2024-10-04 22:29,555.93,1728111719999,2024-10-05 07:01,SL,-0.9901,-1.12581,512,False
BNBUSDT,30m,QLearning,9,long,1728523799999,2024-10-10 01:29,570.61,1728552539999,2024-10-10 09:28,SL,-1.0,-1.07604,479,False
BNBUSDT,30m,QLearning,9,short,1728080999999,2024-10-04 22:29,555.93,1728111719999,2024-10-05 07:01,SL,-0.9901,-1.12581,512,False
BNBUSDT,30m,Transformer,9,long,1728523799999,2024-10-10 01:29,570.61,1728552539999,2024-10-10 09:28,SL,-1.0,-1.07604,479,False
BNBUSDT,30m,Transformer,9,short,1728080999999,2024-10-04 22:29,555.93,1728111719999,2024-10-05 07:01,SL,-0.9901,-1.12581,512,False
BNBUSDT,30m,CNN,10,long,1728554399999,2024-10-10 09:59,567.12,1728580139999,2024-10-10 17:08,SL,-1.0,-1.07208,429,False
BNBUSDT,30m,CNN,10,short,1728091799999,2024-10-05 01:29,555.78,1728111599999,2024-10-05 06:59,SL,-0.9901,-0.99754,330,False
BNBUSDT,30m,LSTM,10,long,1728554399999,2024-10-10 09:59,567.12,1728580139999,2024-10-10 17:08,SL,-1.0,-1.07208,429,False
BNBUSDT,30m,LSTM,10,short,1728091799999,2024-10-05 01:29,555.78,1728111599999,2024-10-05 06:59,SL,-0.9901,-0.99754,330,False
BNBUSDT,30m,DQN,10,long,1728554399999,2024-10-10 09:59,567.12,1728580139999,2024-10-10 17:08,SL,-1.0,-1.07208,429,False
BNBUSDT,30m,DQN,10,short,1728091799999,2024-10-05 01:29,555.78,1728111599999,2024-10-05 06:59,SL,-0.9901,-0.99754,330,False
BNBUSDT,30m,PPO,10,long,1728554399999,2024-10-10 09:59,567.12,1728580139999,2024-10-10 17:08,SL,-1.0,-1.07208,429,False
BNBUSDT,30m,PPO,10,short,1728091799999,2024-10-05 01:29,555.78,1728111599999,2024-10-05 06:59,SL,-0.9901,-0.99754,330,False
BNBUSDT,30m,QLearning,10,long,1728554399999,2024-10-10 09:59,567.12,1728580139999,2024-10-10 17:08,SL,-1.0,-1.07208,429,False
BNBUSDT,30m,QLearning,10,short,1728091799999,2024-10-05 01:29,555.78,1728111599999,2024-10-05 06:59,SL,-0.9901,-0.99754,330,False
BNBUSDT,30m,Transformer,10,long,1728554399999,2024-10-10 09:59,567.12,1728580139999,2024-10-10 17:08,SL,-1.0,-1.07208,429,False
BNBUSDT,30m,Transformer,10,short,1728091799999,2024-10-05 01:29,555.78,1728111599999,2024-10-05 06:59,SL,-0.9901,-0.99754,330,False
BNBUSDT,30m,CNN,11,long,1728590399999,2024-10-10 19:59,559.13,1728673619999,2024-10-11 19:06,TP3,1.65,-0.33266,1387,True
BNBUSDT,30m,CNN,11,short,1728127799999,2024-10-05 11:29,561.54,1728226379999,2024-10-06 14:52,SL,-0.9901,-1.07811,1643,False
BNBUSDT,30m,LSTM,11,long,1728590399999,2024-10-10 19:59,559.13,1728673619999,2024-10-11 19:06,TP3,1.65,-0.33266,1387,True
BNBUSDT,30m,LSTM,11,short,1728127799999,2024-10-05 11:29,561.54,1728226379999,2024-10-06 14:52,SL,-0.9901,-1.07811,1643,False
BNBUSDT,30m,DQN,11,long,1728590399999,2024-10-10 19:59,559.13,1728673619999,2024-10-11 19:06,TP3,1.65,-0.33266,1387,True
BNBUSDT,30m,DQN,11,short,1728127799999,2024-10-05 11:29,561.54,1728226379999,2024-10-06 14:52,SL,-0.9901,-1.07811,1643,False
BNBUSDT,30m,PPO,11,long,1728590399999,2024-10-10 19:59,559.13,1728673619999,2024-10-11 19:06,TP3,1.65,-0.33266,1387,True
BNBUSDT,30m,PPO,11,short,1728127799999,2024-10-05 11:29,561.54,1728226379999,2024-10-06 14:52,SL,-0.9901,-1.07811,1643,False
BNBUSDT,30m,QLearning,11,long,1728590399999,2024-10-10 19:59,559.13,1728673619999,2024-10-11 19:06,TP3,1.65,-0.33266,1387,True
BNBUSDT,30m,QLearning,11,short,1728127799999,2024-10-05 11:29,561.54,1728226379999,2024-10-06 14:52,SL,-0.9901,-1.07811,1643,False
BNBUSDT,30m,Transformer,11,long,1728590399999,2024-10-10 19:59,559.13,1728673619999,2024-10-11 19:06,TP3,1.65,-0.33266,1387,True
BNBUSDT,30m,Transformer,11,short,1728127799999,2024-10-05 11:29,561.54,1728226379999,2024-10-06 14:52,SL,-0.9901,-1.07811,1643,False
BNBUSDT,30m,CNN,12,long,1728793799999,2024-10-13 04:29,575.11,1728830159999,2024-10-13 14:35,SL,-1.0,-1.01546,606,False
BNBUSDT,30m,CNN,12,short,1728228599999,2024-10-06 15:29,565.5,1728258179999,2024-10-06 23:42,SL,-0.9901,-1.01003,493,False
BNBUSDT,30m,LSTM,12,long,1728793799999,2024-10-13 04:29,575.11,1728830159999,2024-10-13 14:35,SL,-1.0,-1.01546,606,False
BNBUSDT,30m,LSTM,12,short,1728228599999,2024-10-06 15:29,565.5,1728258179999,2024-10-06 23:42,SL,-0.9901,-1.01003,493,False
BNBUSDT,30m,DQN,12,long,1728793799999,2024-10-13 04:29,575.11,1728830159999,2024-10-13 14:35,SL,-1.0,-1.01546,606,False
BNBUSDT,30m,DQN,12,short,1728228599999,2024-10-06 15:29,565.5,1728258179999,2024-10-06 23:42,SL,-0.9901,-1.01003,493,False
BNBUSDT,30m,PPO,12,long,1728793799999,2024-10-13 04:29,575.11,1728830159999,2024-10-13 14:35,SL,-1.0,-1.01546,606,False
BNBUSDT,30m,PPO,12,short,1728228599999,2024-10-06 15:29,565.5,1728258179999,2024-10-06 23:42,SL,-0.9901,-1.01003,493,False
BNBUSDT,30m,QLearning,12,long,1728793799999,2024-10-13 04:29,575.11,1728830159999,2024-10-13 14:35,SL,-1.0,-1.01546,606,False
BNBUSDT,30m,QLearning,12,short,1728228599999,2024-10-06 15:29,565.5,1728258179999,2024-10-06 23:42,SL,-0.9901,-1.01003,493,False
BNBUSDT,30m,Transformer,12,long,1728793799999,2024-10-13 04:29,575.11,1728830159999,2024-10-13 14:35,SL,-1.0,-1.01546,606,False
BNBUSDT,30m,Transformer,12,short,1728228599999,2024-10-06 15:29,565.5,1728258179999,2024-10-06 23:42,SL,-0.9901,-1.01003,493,False
BNBUSDT,30m,CNN,13,long,1728806399999,2024-10-13 07:59,574.28,1728830759999,2024-10-13 14:45,SL,-1.0,-1.00822,406,False
BNBUSDT,30m,CNN,13,short,1728264599999,2024-10-07 01:29,574.3,1728307859999,2024-10-07 13:30,SL,0.50505,-0.55411,721,True
BNBUSDT,30m,LSTM,13,long,1728806399999,2024-10-13 07:59,574.28,1728830759999,2024-10-13 14:45,SL,-1.0,-1.00822,406,False
BNBUSDT,30m,LSTM,13,short,1728264599999,2024-10-07 01:29,574.3,1728307859999,2024-10-07 13:30,SL,0.50505,-0.55411,721,True
BNBUSDT,30m,DQN,13,long,1728806399999,2024-10-13 07:59,574.28,1728830759999,2024-10-13 14:45,SL,-1.0,-1.00822,406,False
BNBUSDT,30m,DQN,13,short,1728264599999,2024-10-07 01:29,574.3,1728307859999,2024-10-07 13:30,SL,0.50505,-0.55411,721,True
BNBUSDT,30m,PPO,13,long,1728806399999,2024-10-13 07:59,574.28,1728830759999,2024-10-13 14:45,SL,-1.0,-1.00822,406,False
BNBUSDT,30m,PPO,13,short,1728264599999,2024-10-07 01:29,574.3,1728307859999,2024-10-07 13:30,SL,0.50505,-0.55411,721,True
BNBUSDT,30m,QLearning,13,long,1728806399999,2024-10-13 07:59,574.28,1728830759999,2024-10-13 14:45,SL,-1.0,-1.00822,406,False
BNBUSDT,30m,QLearning,13,short,1728264599999,2024-10-07 01:29,574.3,1728307859999,2024-10-07 13:30,SL,0.50505,-0.55411,721,True
BNBUSDT,30m,Transformer,13,long,1728806399999,2024-10-13 07:59,574.28,1728830759999,2024-10-13 14:45,SL,-1.0,-1.00822,406,False
BNBUSDT,30m,Transformer,13,short,1728264599999,2024-10-07 01:29,574.3,1728307859999,2024-10-07 13:30,SL,0.50505,-0.55411,721,True
BNBUSDT,30m,CNN,14,long,1728835199999,2024-10-13 15:59,566.77,1728914459999,2024-10-14 14:00,TP3,1.65,-0.16409,1321,True
BNBUSDT,30m,CNN,14,short,1728268199999,2024-10-07 02:29,575.61,1728308939999,2024-10-07 13:48,SL,0.50505,-0.32727,679,True
BNBUSDT,30m,LSTM,14,long,1728835199999,2024-10-13 15:59,566.77,1728914459999,2024-10-14 14:00,TP3,1.65,-0.16409,1321,True
BNBUSDT,30m,LSTM,14,short,1728268199999,2024-10-07 02:29,575.61,1728308939999,2024-10-07 13:48,SL,0.50505,-0.32727,679,True
BNBUSDT,30m,DQN,14,long,1728835199999,2024-10-13 15:59,566.77,1728914459999,2024-10-14 14:00,TP3,1.65,-0.16409,1321,True
BNBUSDT,30m,DQN,14,short,1728268199999,2024-10-07 02:29,575.61,1728308939999,2024-10-07 13:48,SL,0.50505,-0.32727,679,True
BNBUSDT,30m,PPO,14,long,1728835199999,2024-10-13 15:59,566.77,1728914459999,2024-10-14 14:00,TP3,1.65,-0.16409,1321,True
BNBUSDT,30m,PPO,14,short,1728268199999,2024-10-07 02:29,575.61,1728308939999,2024-10-07 13:48,SL,0.50505,-0.32727,679,True
BNBUSDT,30m,QLearning,14,long,1728835199999,2024-10-13 15:59,566.77,1728914459999,2024-10-14 14:00,TP3,1.65,-0.16409,1321,True
BNBUSDT,30m,QLearning,14,short,1728268199999,2024-10-07 02:29,575.61,1728308939999,2024-10-07 13:48,SL,0.50505,-0.32727,679,True
BNBUSDT,30m,Transformer,14,long,1728835199999,2024-10-13 15:59,566.77,1728914459999,2024-10-14 14:00,TP3,1.65,-0.16409,1321,True
BNBUSDT,30m,Transformer,14,short,1728268199999,2024-10-07 02:29,575.61,1728308939999,2024-10-07 13:48,SL,0.50505,-0.32727,679,True
BNBUSDT,30m,CNN,15,long,1728973799999,2024-10-15 06:29,583.84,1729003319999,2024-10-15 14:41,SL,1.2,-0.10962,492,True
BNBUSDT,30m,CNN,15,short,1728271799999,2024-10-07 03:29,573.14,1728307439999,2024-10-07 13:23,SL,0.50505,-0.75498,594,True
BNBUSDT,30m,LSTM,15,long,1728973799999,2024-10-15 06:29,583.84,1729003319999,2024-10-15 14:41,SL,1.2,-0.10962,492,True
BNBUSDT,30m,LSTM,15,short,1728271799999,2024-10-07 03:29,573.14,1728307439999,2024-10-07 13:23,SL,0.50505,-0.75498,594,True
BNBUSDT,30m,DQN,15,long,1728973799999,2024-10-15 06:29,583.84,1729003319999,2024-10-15 14:41,SL,1.2,-0.10962,492,True
BNBUSDT,30m,DQN,15,short,1728271799999,2024-10-07 03:29,573.14,1728307439999,2024-10-07 13:23,SL,0.50505,-0.75498,594,True
BNBUSDT,30m,PPO,15,long,1728973799999,2024-10-15 06:29,583.84,1729003319999,2024-10-15 14:41,SL,1.2,-0.10962,492,True
BNBUSDT,30m,PPO,15,short,1728271799999,2024-10-07 03:29,573.14,1728307439999,2024-10-07 13:23,SL,0.50505,-0.75498,594,True
BNBUSDT,30m,QLearning,15,long,1728973799999,2024-10-15 06:29,583.84,1729003319999,2024-10-15 14:41,SL,1.2,-0.10962,492,True
BNBUSDT,30m,QLearning,15,short,1728271799999,2024-10-07 03:29,573.14,1728307439999,2024-10-07 13:23,SL,0.50505,-0.75498,594,True
BNBUSDT,30m,Transformer,15,long,1728973799999,2024-10-15 06:29,583.84,1729003319999,2024-10-15 14:41,SL,1.2,-0.10962,492,True
BNBUSDT,30m,Transformer,15,short,1728271799999,2024-10-07 03:29,573.14,1728307439999,2024-10-07 13:23,SL,0.50505,-0.75498,594,True
BNBUSDT,1h,CNN,1,long,1727841599999,2024-10-02 03:59,554.32,1727862419999,2024-10-02 09:46,SL,-1.0,-1.03189,347,False
BNBUSDT,1h,CNN,1,short,1728050399999,2024-10-04 13:59,551.36,1728054359999,2024-10-04 15:05,SL,0.50505,-0.03082,66,True
BNBUSDT,1h,LSTM,1,long,1727841599999,2024-10-02 03:59,554.32,1727862419999,2024-10-02 09:46,SL,-1.0,-1.03189,347,False
BNBUSDT,1h,LSTM,1,short,1728050399999,2024-10-04 13:59,551.36,1728054359999,2024-10-04 15:05,SL,0.50505,-0.03082,66,True
BNBUSDT,1h,DQN,1,long,1727841599999,2024-10-02 03:59,554.32,1727862419999,2024-10-02 09:46,SL,-1.0,-1.03189,347,False
BNBUSDT,1h,DQN,1,short,1728050399999,2024-10-04 13:59,551.36,1728054359999,2024-10-04 15:05,SL,0.50505,-0.03082,66,True
BNBUSDT,1h,PPO,1,long,1727841599999,2024-10-02 03:59,554.32,1727862419999,2024-10-02 09:46,SL,-1.0,-1.03189,347,False
BNBUSDT,1h,PPO,1,short,1728050399999,2024-10-04 13:59,551.36,1728054359999,2024-10-04 15:05,SL,0.50505,-0.03082,66,True
BNBUSDT,1h,QLearning,1,long,1727841599999,2024-10-02 03:59,554.32,1727862419999,2024-10-02 09:46,SL,-1.0,-1.03189,347,False
BNBUSDT,1h,QLearning,1,short,1728050399999,2024-10-04 13:59,551.36,1728054359999,2024-10-04 15:05,SL,0.50505,-0.03082,66,True
BNBUSDT,1h,Transformer,1,long,1727841599999,2024-10-02 03:59,554.32,1727862419999,2024-10-02 09:46,SL,-1.0,-1.03189,347,False
BNBUSDT,1h,Transformer,1,short,1728050399999,2024-10-04 13:59,551.36,1728054359999,2024-10-04 15:05,SL,0.50505,-0.03082,66,True
BNBUSDT,1h,CNN,2,long,1727899199999,2024-10-02 19:59,538.82,1727943659999,2024-10-03 08:20,SL,1.2,-0.24498,741,True
BNBUSDT,1h,CNN,2,short,1728273599999,2024-10-07 03:59,573.21,1728307499999,2024-10-07 13:24,SL,0.50505,-0.74286,565,True
BNBUSDT,1h,LSTM,2,long,1727899199999,2024-10-02 19:59,538.82,1727943659999,2024-10-03 08:20,SL,1.2,-0.24498,741,True
BNBUSDT,1h,LSTM,2,short,1728273599999,2024-10-07 03:59,573.21,1728307499999,2024-10-07 13:24,SL,0.50505,-0.74286,565,True
BNBUSDT,1h,DQN,2,long,1727899199999,2024-10-02 19:59,538.82,1727943659999,2024-10-03 08:20,SL,1.2,-0.24498,741,True
BNBUSDT,1h,DQN,2,short,1728273599999,2024-10-07 03:59,573.21,1728307499999,2024-10-07 13:24,SL,0.50505,-0.74286,565,True
BNBUSDT,1h,PPO,2,long,1727899199999,2024-10-02 19:59,538.82,1727943659999,2024-10-03 08:20,SL,1.2,-0.24498,741,True
BNBUSDT,1h,PPO,2,short,1728273599999,2024-10-07 03:59,573.21,1728307499999,2024-10-07 13:24,SL,0.50505,-0.74286,565,True
BNBUSDT,1h,QLearning,2,long,1727899199999,2024-10-02 19:59,538.82,1727943659999,2024-10-03 08:20,SL,1.2,-0.24498,741,True
BNBUSDT,1h,QLearning,2,short,1728273599999,2024-10-07 03:59,573.21,1728307499999,2024-10-07 13:24,SL,0.50505,-0.74286,565,True
BNBUSDT,1h,Transformer,2,long,1727899199999,2024-10-02 19:59,538.82,1727943659999,2024-10-03 08:20,SL,1.2,-0.24498,741,True
BNBUSDT,1h,Transformer,2,short,1728273599999,2024-10-07 03:59,573.21,1728307499999,2024-10-07 13:24,SL,0.50505,-0.74286,565,True
BNBUSDT,1h,CNN,3,long,1728511199999,2024-10-09 21:59,569.99,1728568079999,2024-10-10 13:47,SL,-1.0,-1.08949,948,False
BNBUSDT,1h,CNN,3,short,1728291599999,2024-10-07 08:59,575.82,1728308939999,2024-10-07 13:48,SL,0.50505,-0.01736,289,True
BNBUSDT,1h,LSTM,3,long,1728511199999,2024-10-09 21:59,569.99,1728568079999,2024-10-10 13:47,SL,-1.0,-1.08949,948,False
BNBUSDT,1h,LSTM,3,short,1728291599999,2024-10-07 08:59,575.82,1728308939999,2024-10-07 13:48,SL,0.50505,-0.01736,289,True
BNBUSDT,1h,DQN,3,long,1728511199999,2024-10-09 21:59,569.99,1728568079999,2024-10-10 13:47,SL,-1.0,-1.08949,948,False
BNBUSDT,1h,DQN,3,short,1728291599999,2024-10-07 08:59,575.82,1728308939999,2024-10-07 13:48,SL,0.50505,-0.01736,289,True
BNBUSDT,1h,PPO,3,long,1728511199999,2024-10-09 21:59,569.99,1728568079999,2024-10-10 13:47,SL,-1.0,-1.08949,948,False
BNBUSDT,1h,PPO,3,short,1728291599999,2024-10-07 08:59,575.82,1728308939999,2024-10-07 13:48,SL,0.50505,-0.01736,289,True
BNBUSDT,1h,QLearning,3,long,1728511199999,2024-10-09 21:59,569.99,1728568079999,2024-10-10 13:47,SL,-1.0,-1.08949,948,False
BNBUSDT,1h,QLearning,3,short,1728291599999,2024-10-07 08:59,575.82,1728308939999,2024-10-07 13:48,SL,0.50505,-0.01736,289,True
BNBUSDT,1h,Transformer,3,long,1728511199999,2024-10-09 21:59,569.99,1728568079999,2024-10-10 13:47,SL,-1.0,-1.08949,948,False
BNBUSDT,1h,Transformer,3,short,1728291599999,2024-10-07 08:59,575.82,1728308939999,2024-10-07 13:48,SL,0.50505,-0.01736,289,True
BNBUSDT,1h,CNN,4,long,1728525599999,2024-10-10 01:59,570.89,1728552239999,2024-10-10 09:23,SL,-1.0,-1.01421,444,False
BNBUSDT,1h,CNN,4,short,1728428399999,2024-10-08 22:59,579.87,1728451499999,2024-10-09 05:24,SL,0.50505,-0.3146,385,True
BNBUSDT,1h,LSTM,4,long,1728525599999,2024-10-10 01:59,570.89,1728552239999,2024-10-10 09:23,SL,-1.0,-1.01421,444,False
BNBUSDT,1h,LSTM,4,short,1728428399999,2024-10-08 22:59,579.87,1728451499999,2024-10-09 05:24,SL,0.50505,-0.3146,385,True
BNBUSDT,1h,DQN,4,long,1728525599999,2024-10-10 01:59,570.89,1728552239999,2024-10-10 09:23,SL,-1.0,-1.01421,444,False
BNBUSDT,1h,DQN,4,short,1728428399999,2024-10-08 22:59,579.87,1728451499999,2024-10-09 05:24,SL,0.50505,-0.3146,385,True
BNBUSDT,1h,PPO,4,long,1728525599999,2024-10-10 01:59,570.89,1728552239999,2024-10-10 09:23,SL,-1.0,-1.01421,444,False
BNBUSDT,1h,PPO,4,short,1728428399999,2024-10-08 22:59,579.87,1728451499999,2024-10-09 05:24,SL,0.50505,-0.3146,385,True
BNBUSDT,1h,QLearning,4,long,1728525599999,2024-10-10 01:59,570.89,1728552239999,2024-10-10 09:23,SL,-1.0,-1.01421,444,False
BNBUSDT,1h,QLearning,4,short,1728428399999,2024-10-08 22:59,579.87,1728451499999,2024-10-09 05:24,SL,0.50505,-0.3146,385,True
BNBUSDT,1h,Transformer,4,long,1728525599999,2024-10-10 01:59,570.89,1728552239999,2024-10-10 09:23,SL,-1.0,-1.01421,444,False
BNBUSDT,1h,Transformer,4,short,1728428399999,2024-10-08 22:59,579.87,1728451499999,2024-10-09 05:24,SL,0.50505,-0.3146,385,True
BNBUSDT,1h,CNN,5,long,1728597599999,2024-10-10 21:59,561.66,1728707759999,2024-10-12 04:35,TP3,1.65,-0.38457,1836,True
BNBUSDT,1h,CNN,5,short,1728647999999,2024-10-11 11:59,567.73,1728659819999,2024-10-11 15:16,SL,-0.9901,-0.9992,197,False
BNBUSDT,1h,LSTM,5,long,1728597599999,2024-10-10 21:59,561.66,1728707759999,2024-10-12 04:35,TP3,1.65,-0.38457,1836,True
BNBUSDT,1h,LSTM,5,short,1728647999999,2024-10-11 11:59,567.73,1728659819999,2024-10-11 15:16,SL,-0.9901,-0.9992,197,False
BNBUSDT,1h,DQN,5,long,1728597599999,2024-10-10 21:59,561.66,1728707759999,2024-10-12 04:35,TP3,1.65,-0.38457,1836,True
BNBUSDT,1h,DQN,5,short,1728647999999,2024-10-11 11:59,567.73,1728659819999,2024-10-11 15:16,SL,-0.9901,-0.9992,197,False
BNBUSDT,1h,PPO,5,long,1728597599999,2024-10-10 21:59,561.66,1728707759999,2024-10-12 04:35,TP3,1.65,-0.38457,1836,True
BNBUSDT,1h,PPO,5,short,1728647999999,2024-10-11 11:59,567.73,1728659819999,2024-10-11 15:16,SL,-0.9901,-0.9992,197,False
BNBUSDT,1h,QLearning,5,long,1728597599999,2024-10-10 21:59,561.66,1728707759999,2024-10-12 04:35,TP3,1.65,-0.38457,1836,True
BNBUSDT,1h,QLearning,5,short,1728647999999,2024-10-11 11:59,567.73,1728659819999,2024-10-11 15:16,SL,-0.9901,-0.9992,197,False
BNBUSDT,1h,Transformer,5,long,1728597599999,2024-10-10 21:59,561.66,1728707759999,2024-10-12 04:35,TP3,1.65,-0.38457,1836,True
BNBUSDT,1h,Transformer,5,short,1728647999999,2024-10-11 11:59,567.73,1728659819999,2024-10-11 15:16,SL,-0.9901,-0.9992,197,False
BNBUSDT,1h,CNN,6,long,1728824399999,2024-10-13 12:59,572.8,1728831239999,2024-10-13 14:53,SL,-1.0,-1.00035,114,False
BNBUSDT,1h,CNN,6,short,1728655199999,2024-10-11 13:59,568.96,1728668159999,2024-10-11 17:35,SL,-0.9901,-1.01084,216,False
BNBUSDT,1h,LSTM,6,long,1728824399999,2024-10-13 12:59,572.8,1728831239999,2024-10-13 14:53,SL,-1.0,-1.00035,114,False
BNBUSDT,1h,LSTM,6,short,1728655199999,2024-10-11 13:59,568.96,1728668159999,2024-10-11 17:35,SL,-0.9901,-1.01084,216,False
BNBUSDT,1h,DQN,6,long,1728824399999,2024-10-13 12:59,572.8,1728831239999,2024-10-13 14:53,SL,-1.0,-1.00035,114,False
BNBUSDT,1h,DQN,6,short,1728655199999,2024-10-11 13:59,568.96,1728668159999,2024-10-11 17:35,SL,-0.9901,-1.01084,216,False
BNBUSDT,1h,PPO,6,long,1728824399999,2024-10-13 12:59,572.8,1728831239999,2024-10-13 14:53,SL,-1.0,-1.00035,114,False
BNBUSDT,1h,PPO,6,short,1728655199999,2024-10-11 13:59,568.96,1728668159999,2024-10-11 17:35,SL,-0.9901,-1.01084,216,False
BNBUSDT,1h,QLearning,6,long,1728824399999,2024-10-13 12:59,572.8,1728831239999,2024-10-13 14:53,SL,-1.0,-1.00035,114,False
BNBUSDT,1h,QLearning,6,short,1728655199999,2024-10-11 13:59,568.96,1728668159999,2024-10-11 17:35,SL,-0.9901,-1.01084,216,False
BNBUSDT,1h,Transformer,6,long,1728824399999,2024-10-13 12:59,572.8,1728831239999,2024-10-13 14:53,SL,-1.0,-1.00035,114,False
BNBUSDT,1h,Transformer,6,short,1728655199999,2024-10-11 13:59,568.96,1728668159999,2024-10-11 17:35,SL,-0.9901,-1.01084,216,False
BNBUSDT,1h,CNN,7,long,1728838799999,2024-10-13 16:59,570.66,1728916079999,2024-10-14 14:27,TP3,1.65,-0.7062,1288,True
BNBUSDT,1h,CNN,7,short,1728712799999,2024-10-12 05:59,578.17,1728877139999,2024-10-14 03:38,SL,1.21934,-0.17266,2739,True
BNBUSDT,1h,LSTM,7,long,1728838799999,2024-10-13 16:59,570.66,1728916079999,2024-10-14 14:27,TP3,1.65,-0.7062,1288,True
BNBUSDT,1h,LSTM,7,short,1728712799999,2024-10-12 05:59,578.17,1728877139999,2024-10-14 03:38,SL,1.21934,-0.17266,2739,True
BNBUSDT,1h,DQN,7,long,1728838799999,2024-10-13 16:59,570.66,1728916079999,2024-10-14 14:27,TP3,1.65,-0.7062,1288,True
BNBUSDT,1h,DQN,7,short,1728712799999,2024-10-12 05:59,578.17,1728877139999,2024-10-14 03:38,SL,1.21934,-0.17266,2739,True
BNBUSDT,1h,PPO,7,long,1728838799999,2024-10-13 16:59,570.66,1728916079999,2024-10-14 14:27,TP3,1.65,-0.7062,1288,True
BNBUSDT,1h,PPO,7,short,1728712799999,2024-10-12 05:59,578.17,1728877139999,2024-10-14 03:38,SL,1.21934,-0.17266,2739,True
BNBUSDT,1h,QLearning,7,long,1728838799999,2024-10-13 16:59,570.66,1728916079999,2024-10-14 14:27,TP3,1.65,-0.7062,1288,True
BNBUSDT,1h,QLearning,7,short,1728712799999,2024-10-12 05:59,578.17,1728877139999,2024-10-14 03:38,SL,1.21934,-0.17266,2739,True
BNBUSDT,1h,Transformer,7,long,1728838799999,2024-10-13 16:59,570.66,1728916079999,2024-10-14 14:27,TP3,1.65,-0.7062,1288,True
BNBUSDT,1h,Transformer,7,short,1728712799999,2024-10-12 05:59,578.17,1728877139999,2024-10-14 03:38,SL,1.21934,-0.17266,2739,True
BNBUSDT,1h,CNN,8,long,1729173599999,2024-10-17 13:59,592.49,1729188479999,2024-10-17 18:07,SL,-1.0,-1.07006,248,False
BNBUSDT,1h,CNN,8,short,1728964799999,2024-10-15 03:59,585.22,1728989639999,2024-10-15 10:53,SL,-0.9901,-1.01987,414,False
BNBUSDT,1h,LSTM,8,long,1729173599999,2024-10-17 13:59,592.49,1729188479999,2024-10-17 18:07,SL,-1.0,-1.07006,248,False
BNBUSDT,1h,LSTM,8,short,1728964799999,2024-10-15 03:59,585.22,1728989639999,2024-10-15 10:53,SL,-0.9901,-1.01987,414,False
BNBUSDT,1h,DQN,8,long,1729173599999,2024-10-17 13:59,592.49,1729188479999,2024-10-17 18:07,SL,-1.0,-1.07006,248,False
BNBUSDT,1h,DQN,8,short,1728964799999,2024-10-15 03:59,585.22,1728989639999,2024-10-15 10:53,SL,-0.9901,-1.01987,414,False
BNBUSDT,1h,PPO,8,long,1729173599999,2024-10-17 13:59,592.49,1729188479999,2024-10-17 18:07,SL,-1.0,-1.07006,248,False
