epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695961,0.679540,0.647344,0.780095,0.780095
2,0.692989,0.700402,0.351509,0.090136,0.780095
3,0.692657,0.677405,0.659031,0.792314,0.792314
4,0.692834,0.715933,0.335126,0.001507,0.792314
5,0.692774,0.693424,0.409407,0.318186,0.792314
6,0.693001,0.688643,0.665125,0.798854,0.798854
7,0.693136,0.687328,0.649961,0.781985,0.798854
8,0.693068,0.693269,0.484943,0.527945,0.798854
9,0.692873,0.695551,0.426974,0.385420,0.798854
10,0.693143,0.700549,0.334875,0.000000,0.798854
11,0.693277,0.689047,0.665089,0.798863,0.798863
12,0.693305,0.692864,0.663333,0.797000,0.798863
13,0.693263,0.689688,0.665125,0.798889,0.798889
14,0.693282,0.686375,0.665125,0.798889,0.798889
15,0.693276,0.693506,0.334875,0.000000,0.798889
16,0.693220,0.699010,0.334875,0.000000,0.798889
17,0.693202,0.695874,0.334875,0.000000,0.798889
18,0.693257,0.683678,0.665125,0.798889,0.798889
19,0.693273,0.690913,0.665125,0.798889,0.798889
20,0.693220,0.695624,0.334875,0.000000,0.798889
21,0.693267,0.689942,0.665125,0.798889,0.798889
22,0.693237,0.694127,0.334875,0.000000,0.798889
23,0.693242,0.697143,0.334875,0.000000,0.798889
24,0.693251,0.701256,0.334875,0.000000,0.798889
25,0.693230,0.699350,0.334875,0.000000,0.798889
26,0.693228,0.694303,0.334875,0.000000,0.798889
27,0.693224,0.691949,0.665125,0.798889,0.798889
28,0.693203,0.694562,0.334875,0.000000,0.798889
29,0.693216,0.694007,0.334875,0.000000,0.798889
30,0.693209,0.698549,0.334875,0.000000,0.798889
