epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.696855,0.706627,0.332437,0.000000,0.000000
2,0.693750,0.698851,0.367713,0.182980,0.182980
3,0.693326,0.704914,0.367104,0.187500,0.187500
4,0.693205,0.696856,0.337599,0.030740,0.187500
5,0.693273,0.693588,0.475192,0.527759,0.527759
6,0.693318,0.686763,0.667563,0.800645,0.800645
7,0.693436,0.691052,0.667384,0.800344,0.800645
8,0.693339,0.694379,0.332437,0.000000,0.800645
9,0.693248,0.694258,0.332437,0.000000,0.800645
10,0.693209,0.685696,0.667276,0.800267,0.800645
11,0.693254,0.692579,0.614971,0.746865,0.800645
12,0.693203,0.689381,0.667563,0.800645,0.800645
13,0.693264,0.696287,0.332437,0.000000,0.800645
14,0.693181,0.689788,0.667276,0.800379,0.800645
15,0.693418,0.692698,0.489711,0.541135,0.800645
16,0.693165,0.693483,0.332437,0.000000,0.800645
17,0.693181,0.704576,0.332437,0.000000,0.800645
18,0.693216,0.698513,0.332437,0.000000,0.800645
