epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.712710,0.677693,0.649610,0.780832,0.780832
2,0.694720,0.666561,0.693553,0.819051,0.819051
3,0.694205,0.697468,0.385661,0.281366,0.819051
4,0.694547,0.719220,0.351836,0.167780,0.819051
5,0.693194,0.711309,0.370338,0.248966,0.819051
6,0.690227,0.711705,0.396646,0.335985,0.819051
7,0.691772,0.659657,0.690084,0.813953,0.819051
8,0.690841,0.689887,0.553339,0.664495,0.819051
9,0.690110,0.697002,0.442613,0.434936,0.819051
10,0.690421,0.683255,0.577334,0.689728,0.819051
11,0.691185,0.690653,0.483955,0.519515,0.819051
12,0.690222,0.763728,0.344897,0.155738,0.819051
13,0.689307,0.723926,0.330442,0.091765,0.819051
14,0.689344,0.686405,0.610870,0.729936,0.819051
