epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.696760,0.717995,0.332545,0.000751,0.000751
2,0.693559,0.692841,0.584821,0.710062,0.710062
3,0.693467,0.722805,0.332437,0.000000,0.710062
4,0.693404,0.690892,0.667563,0.800645,0.800645
5,0.693385,0.695516,0.332437,0.000000,0.800645
6,0.693324,0.701556,0.332437,0.000000,0.800645
7,0.693291,0.698977,0.332437,0.000000,0.800645
8,0.693249,0.689683,0.667563,0.800645,0.800645
9,0.693260,0.699365,0.332437,0.000000,0.800645
10,0.693182,0.686435,0.667563,0.800645,0.800645
11,0.693250,0.692736,0.667563,0.800645,0.800645
12,0.693185,0.697454,0.332437,0.000000,0.800645
13,0.693242,0.706169,0.332437,0.000000,0.800645
14,0.693210,0.701805,0.332437,0.000000,0.800645
15,0.693203,0.697170,0.332437,0.000000,0.800645
16,0.693175,0.694622,0.332437,0.000000,0.800645
17,0.693223,0.695262,0.332437,0.000000,0.800645
18,0.693217,0.696377,0.332437,0.000000,0.800645
19,0.693223,0.691749,0.667563,0.800645,0.800645
20,0.693181,0.698680,0.332437,0.000000,0.800645
21,0.693218,0.694166,0.332437,0.000000,0.800645
22,0.693221,0.691593,0.667563,0.800645,0.800645
