epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.698212,0.734403,0.330149,0.000000,0.000000
2,0.694152,0.717299,0.330149,0.000000,0.000000
3,0.693682,0.693630,0.501580,0.574338,0.574338
4,0.693018,0.673752,0.656349,0.788620,0.788620
5,0.692673,0.682400,0.641913,0.773013,0.788620
6,0.692804,0.690661,0.591640,0.717114,0.788620
7,0.692774,0.713372,0.330006,0.001498,0.788620
8,0.692751,0.700907,0.458417,0.477010,0.788620
9,0.692335,0.694199,0.548262,0.647816,0.788620
10,0.692683,0.686605,0.588624,0.713026,0.788620
11,0.693000,0.690054,0.619650,0.749076,0.788620
12,0.692917,0.690408,0.585751,0.708274,0.788620
13,0.693000,0.699654,0.509767,0.584237,0.788620
14,0.692887,0.694390,0.491885,0.540853,0.788620
15,0.692797,0.711409,0.330149,0.000000,0.788620
16,0.692723,0.694366,0.505889,0.588172,0.788620
