epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.694355,0.683454,0.656309,0.790466,0.790466
2,0.692644,0.693054,0.474738,0.509221,0.790466
3,0.692604,0.690370,0.646530,0.779466,0.790466
4,0.693050,0.695332,0.336456,0.002477,0.790466
5,0.693053,0.694925,0.336223,0.001885,0.790466
6,0.693135,0.688954,0.664153,0.798188,0.798188
7,0.693149,0.692326,0.664153,0.798188,0.798188
8,0.693195,0.696767,0.335847,0.000000,0.798188
9,0.693180,0.692972,0.664153,0.798188,0.798188
10,0.693203,0.697900,0.335847,0.000000,0.798188
11,0.693172,0.694136,0.335847,0.000000,0.798188
12,0.693163,0.692072,0.664153,0.798188,0.798188
13,0.693214,0.690546,0.664153,0.798188,0.798188
14,0.693205,0.703199,0.335847,0.000000,0.798188
15,0.693189,0.687931,0.664153,0.798188,0.798188
16,0.693190,0.698523,0.335847,0.000000,0.798188
17,0.693216,0.693512,0.335847,0.000000,0.798188
18,0.693160,0.692939,0.664153,0.798188,0.798188
19,0.693179,0.696176,0.335847,0.000000,0.798188
20,0.693180,0.695075,0.335847,0.000000,0.798188
21,0.693185,0.694138,0.335847,0.000000,0.798188
22,0.693197,0.692616,0.664153,0.798188,0.798188
23,0.693175,0.694526,0.335847,0.000000,0.798188
24,0.693199,0.694367,0.335847,0.000000,0.798188
25,0.693184,0.692092,0.664153,0.798188,0.798188
26,0.693140,0.700492,0.335847,0.000000,0.798188
27,0.693142,0.695290,0.335847,0.000000,0.798188
