epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.756026,0.640427,0.669691,0.802174,0.802174
2,0.703750,0.778429,0.330309,0.000000,0.802174
3,0.690775,0.672396,0.669691,0.802174,0.802174
4,0.690335,0.742280,0.377495,0.232662,0.802174
5,0.688617,0.760622,0.397459,0.275109,0.802174
6,0.685686,0.701245,0.464610,0.497445,0.802174
7,0.692972,0.810590,0.330309,0.000000,0.802174
8,0.684162,0.661098,0.635209,0.773393,0.802174
9,0.683793,0.909131,0.330309,0.000000,0.802174
10,0.680346,0.682759,0.577132,0.710559,0.802174
11,0.683253,0.798465,0.337568,0.021448,0.802174
12,0.674584,0.753752,0.393829,0.277056,0.802174
13,0.664751,0.839365,0.339383,0.026738,0.802174
