epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.699895,0.707472,0.394427,0.278823,0.278823
2,0.693328,0.706007,0.491095,0.555904,0.555904
3,0.693214,0.687730,0.565283,0.679209,0.679209
4,0.691876,0.702267,0.457771,0.474965,0.679209
5,0.692037,0.682660,0.584889,0.701631,0.701631
6,0.692073,0.714555,0.408216,0.326467,0.701631
7,0.692226,0.698210,0.480250,0.527272,0.701631
8,0.692541,0.693388,0.510270,0.579619,0.701631
9,0.691964,0.701894,0.438236,0.412851,0.701631
10,0.692511,0.691890,0.520971,0.603966,0.701631
11,0.692708,0.698839,0.406205,0.299322,0.701631
12,0.692825,0.691376,0.578857,0.696386,0.701631
13,0.692715,0.710545,0.360026,0.134602,0.701631
14,0.692676,0.712319,0.379417,0.210507,0.701631
15,0.692578,0.693071,0.459135,0.478860,0.701631
16,0.692963,0.689813,0.616274,0.746957,0.746957
17,0.693137,0.687577,0.651034,0.783766,0.783766
18,0.693159,0.702028,0.334602,0.021957,0.783766
19,0.693118,0.714633,0.330149,0.000000,0.783766
20,0.693225,0.692225,0.532318,0.628734,0.783766
21,0.693246,0.697233,0.330149,0.000000,0.783766
22,0.693153,0.715191,0.330149,0.000000,0.783766
23,0.693235,0.699655,0.331155,0.006825,0.783766
24,0.693192,0.693350,0.466892,0.498073,0.783766
25,0.693244,0.685003,0.669420,0.801689,0.801689
26,0.693190,0.694394,0.331729,0.006831,0.801689
27,0.693193,0.696590,0.330149,0.000000,0.801689
28,0.693258,0.691051,0.616633,0.745761,0.801689
29,0.693190,0.706353,0.330149,0.000000,0.801689
30,0.693196,0.699293,0.330149,0.000000,0.801689
31,0.693298,0.688794,0.669851,0.802288,0.802288
32,0.693218,0.690195,0.641770,0.773910,0.802288
33,0.693055,0.686704,0.626831,0.759311,0.802288
34,0.693241,0.704965,0.330149,0.000000,0.802288
35,0.693236,0.694016,0.330078,0.000429,0.802288
36,0.693150,0.690618,0.669851,0.802288,0.802288
37,0.693162,0.692836,0.669851,0.802288,0.802288
38,0.693125,0.696934,0.330149,0.000000,0.802288
39,0.693288,0.692387,0.669851,0.802288,0.802288
40,0.693206,0.698006,0.330149,0.000000,0.802288
41,0.693234,0.688994,0.669851,0.802288,0.802288
42,0.693241,0.691923,0.669851,0.802271,0.802288
43,0.693195,0.691793,0.669851,0.802288,0.802288
