epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.726058,0.671593,0.637024,0.767981,0.767981
2,0.701936,0.669779,0.633394,0.775556,0.775556
3,0.687652,0.693732,0.500907,0.526678,0.775556
4,0.686880,0.672369,0.629764,0.767654,0.775556
5,0.687280,0.670927,0.635209,0.775419,0.775556
6,0.682127,0.691338,0.533575,0.620384,0.775556
7,0.685352,0.663233,0.633394,0.775556,0.775556
8,0.672436,0.663692,0.633394,0.775556,0.775556
9,0.669443,0.671676,0.633394,0.775556,0.775556
10,0.682091,0.667843,0.629764,0.771812,0.775556
11,0.669546,0.673150,0.633394,0.775556,0.775556
12,0.652423,0.683834,0.617060,0.758857,0.775556
13,0.658763,0.674743,0.622505,0.758701,0.775556
14,0.644326,0.679521,0.598911,0.739694,0.775556
15,0.633002,0.685365,0.595281,0.736718,0.775556
16,0.626723,0.746302,0.620690,0.758939,0.775556
17,0.610367,0.696415,0.595281,0.736718,0.775556
18,0.604273,0.688569,0.646098,0.781145,0.781145
19,0.620520,0.697803,0.613430,0.749706,0.781145
20,0.599414,0.720244,0.548094,0.679537,0.781145
21,0.583515,0.797355,0.611615,0.755149,0.781145
22,0.577399,0.825867,0.618875,0.761364,0.781145
23,0.563097,0.935698,0.598911,0.739694,0.781145
24,0.566617,0.787024,0.618875,0.759174,0.781145
25,0.555681,0.709661,0.602541,0.742049,0.781145
26,0.535466,0.795826,0.566243,0.700876,0.781145
27,0.530388,0.797832,0.597096,0.735084,0.781145
28,0.503990,0.942868,0.591652,0.733728,0.781145
29,0.541488,0.831441,0.493648,0.616231,0.781145
30,0.545012,0.802891,0.629764,0.763889,0.781145
