epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.696503,0.705735,0.332437,0.000000,0.000000
2,0.693609,0.680362,0.667563,0.800645,0.800645
3,0.693452,0.711876,0.332437,0.000000,0.800645
4,0.693249,0.689384,0.667563,0.800645,0.800645
5,0.693280,0.691655,0.598193,0.724240,0.800645
6,0.693319,0.699335,0.337528,0.025626,0.800645
7,0.693098,0.693498,0.349143,0.095912,0.800645
8,0.693264,0.687348,0.667563,0.800645,0.800645
9,0.693299,0.703936,0.332437,0.000000,0.800645
10,0.693192,0.700266,0.340826,0.050013,0.800645
11,0.693232,0.706175,0.332437,0.000000,0.800645
12,0.693284,0.696648,0.332437,0.000000,0.800645
13,0.693268,0.697638,0.332437,0.000000,0.800645
14,0.693270,0.701469,0.332437,0.000000,0.800645
