epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.714259,0.687264,0.601908,0.722099,0.722099
2,0.694197,0.695898,0.438566,0.447353,0.722099
3,0.693275,0.685798,0.629373,0.761975,0.761975
4,0.692149,0.704745,0.389419,0.296937,0.761975
5,0.692705,0.694090,0.436253,0.450085,0.761975
6,0.691622,0.722969,0.343163,0.138741,0.761975
7,0.691117,0.735315,0.352414,0.175258,0.761975
8,0.690512,0.681001,0.621567,0.737307,0.761975
9,0.692219,0.726303,0.315409,0.032680,0.761975
10,0.691767,0.712433,0.341717,0.147510,0.761975
11,0.691102,0.713490,0.397803,0.307743,0.761975
12,0.690791,0.699038,0.472969,0.516317,0.761975
13,0.691224,0.697632,0.535126,0.636528,0.761975
14,0.691692,0.707098,0.395490,0.310129,0.761975
15,0.691223,0.701743,0.480486,0.554647,0.761975
