epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.696054,0.714112,0.334552,0.009710,0.009710
2,0.693277,0.703154,0.338101,0.034008,0.034008
3,0.692997,0.701206,0.343407,0.054807,0.054807
4,0.692806,0.700650,0.332437,0.000000,0.054807
5,0.693049,0.698038,0.341471,0.053973,0.054807
6,0.692791,0.696428,0.332437,0.000000,0.054807
7,0.693180,0.713092,0.332437,0.000000,0.054807
8,0.693109,0.695674,0.332831,0.003320,0.054807
9,0.693058,0.705526,0.332437,0.000000,0.054807
10,0.693129,0.691538,0.667563,0.800645,0.800645
11,0.693123,0.696771,0.332437,0.000000,0.800645
12,0.693171,0.703518,0.332437,0.000000,0.800645
13,0.693249,0.693931,0.332437,0.000000,0.800645
14,0.693184,0.701677,0.332437,0.000000,0.800645
15,0.693229,0.697184,0.332437,0.000000,0.800645
16,0.693242,0.692192,0.667563,0.800645,0.800645
17,0.693245,0.701695,0.332437,0.000000,0.800645
18,0.693174,0.695435,0.332437,0.000000,0.800645
19,0.693243,0.692476,0.667563,0.800645,0.800645
20,0.693190,0.692306,0.667563,0.800645,0.800645
21,0.693166,0.680693,0.667563,0.800645,0.800645
22,0.693238,0.692370,0.667563,0.800645,0.800645
23,0.693206,0.694066,0.332437,0.000000,0.800645
24,0.693238,0.692878,0.667563,0.800645,0.800645
25,0.693215,0.692702,0.667563,0.800645,0.800645
26,0.693222,0.696709,0.332437,0.000000,0.800645
27,0.693195,0.690928,0.667563,0.800645,0.800645
28,0.693209,0.693257,0.332437,0.000000,0.800645
29,0.693218,0.693200,0.332437,0.000000,0.800645
30,0.693209,0.692827,0.667563,0.800645,0.800645
31,0.693204,0.690306,0.667563,0.800645,0.800645
32,0.693209,0.694117,0.332437,0.000000,0.800645
33,0.693179,0.697638,0.332437,0.000000,0.800645
