epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.694611,0.685935,0.656882,0.790760,0.790760
2,0.692239,0.685110,0.664404,0.798304,0.798304
3,0.692370,0.690647,0.624125,0.754954,0.798304
4,0.692646,0.684429,0.664816,0.798306,0.798306
5,0.692834,0.688879,0.656810,0.790790,0.798306
6,0.693038,0.693904,0.335256,0.000000,0.798306
7,0.693305,0.690867,0.664744,0.798614,0.798614
8,0.693287,0.692785,0.623086,0.755856,0.798614
9,0.693242,0.686504,0.664744,0.798614,0.798614
10,0.693257,0.696696,0.335256,0.000000,0.798614
11,0.693211,0.702099,0.335256,0.000000,0.798614
12,0.693234,0.690095,0.664744,0.798614,0.798614
13,0.693211,0.691081,0.633295,0.764755,0.798614
14,0.693234,0.692905,0.493132,0.560728,0.798614
15,0.693205,0.695471,0.335256,0.000000,0.798614
16,0.693191,0.694288,0.335256,0.000000,0.798614
17,0.693216,0.693861,0.335256,0.000000,0.798614
18,0.693202,0.690730,0.664744,0.798614,0.798614
19,0.693189,0.689518,0.664744,0.798614,0.798614
20,0.693198,0.691637,0.664744,0.798614,0.798614
21,0.693197,0.692999,0.664744,0.798614,0.798614
