epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.698549,0.668725,0.669851,0.802288,0.802288
2,0.694092,0.676599,0.669851,0.802101,0.802288
3,0.693089,0.702072,0.329934,0.001712,0.802288
4,0.692785,0.699579,0.336182,0.026745,0.802288
5,0.692641,0.710424,0.423657,0.390707,0.802288
6,0.692320,0.727631,0.349181,0.093800,0.802288
7,0.692306,0.730632,0.333812,0.021725,0.802288
8,0.691203,0.714968,0.340060,0.062060,0.802288
9,0.692022,0.699464,0.336038,0.033455,0.802288
10,0.692058,0.717214,0.341066,0.053636,0.802288
11,0.692012,0.703731,0.342718,0.059984,0.802288
12,0.691964,0.719912,0.357153,0.125281,0.802288
13,0.692637,0.683493,0.653404,0.786403,0.802288
