epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.742712,0.721170,0.422868,0.334728,0.334728
2,0.697341,0.659528,0.633394,0.775556,0.775556
3,0.688519,0.669016,0.635209,0.768700,0.775556
4,0.688025,0.704877,0.462795,0.451852,0.775556
5,0.681048,0.665435,0.633394,0.775556,0.775556
6,0.676537,0.669964,0.624319,0.763429,0.775556
7,0.670260,0.663824,0.618875,0.764045,0.775556
8,0.668523,0.671194,0.624319,0.768715,0.775556
9,0.663937,0.687842,0.633394,0.775556,0.775556
10,0.663168,0.683996,0.573503,0.712362,0.775556
11,0.660169,0.671245,0.633394,0.774049,0.775556
12,0.658126,0.681592,0.622505,0.764172,0.775556
13,0.634228,0.710300,0.529946,0.653280,0.775556
14,0.624328,0.686710,0.627949,0.768884,0.775556
