epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.696268,0.691021,0.649244,0.782142,0.782142
2,0.693887,0.694406,0.336811,0.011225,0.782142
3,0.693371,0.683478,0.664910,0.798691,0.798691
4,0.693242,0.686157,0.665125,0.798889,0.798889
5,0.693165,0.698407,0.334875,0.000000,0.798889
6,0.693235,0.690991,0.664050,0.797869,0.798889
7,0.693157,0.705919,0.334875,0.000000,0.798889
8,0.692948,0.685918,0.662006,0.795922,0.798889
9,0.693186,0.687030,0.665125,0.798889,0.798889
10,0.693163,0.693678,0.334875,0.000000,0.798889
11,0.693246,0.695421,0.334875,0.000000,0.798889
12,0.693222,0.700703,0.334875,0.000000,0.798889
13,0.693225,0.697400,0.334875,0.000000,0.798889
14,0.693231,0.698168,0.334875,0.000000,0.798889
15,0.693192,0.695062,0.334875,0.000000,0.798889
16,0.693190,0.692018,0.665125,0.798889,0.798889
