epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.694862,0.715179,0.335381,0.000377,0.000377
2,0.692986,0.693620,0.506528,0.579183,0.579183
3,0.693022,0.675620,0.664691,0.798576,0.798576
4,0.692902,0.687021,0.661986,0.795983,0.798576
5,0.693039,0.691968,0.664744,0.798614,0.798614
6,0.693260,0.684002,0.664744,0.798614,0.798614
7,0.693203,0.683165,0.664744,0.798614,0.798614
8,0.693280,0.695117,0.335256,0.000000,0.798614
9,0.693202,0.694376,0.335256,0.000000,0.798614
10,0.693228,0.696247,0.335256,0.000000,0.798614
11,0.693212,0.691779,0.664744,0.798614,0.798614
12,0.693203,0.696963,0.335256,0.000000,0.798614
13,0.693211,0.688204,0.664744,0.798614,0.798614
14,0.693206,0.690300,0.661377,0.795257,0.798614
15,0.693214,0.690472,0.664744,0.798614,0.798614
16,0.693213,0.692767,0.664744,0.798614,0.798614
17,0.693194,0.689710,0.664744,0.798614,0.798614
18,0.693181,0.691493,0.664744,0.798614,0.798614
19,0.693194,0.695024,0.335256,0.000000,0.798614
