epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.696150,0.684516,0.651034,0.785086,0.785086
2,0.693676,0.696466,0.457412,0.449384,0.785086
3,0.692702,0.688914,0.516590,0.596148,0.785086
4,0.692771,0.696132,0.457986,0.465850,0.785086
5,0.692461,0.683260,0.595806,0.727193,0.785086
6,0.693035,0.688476,0.582304,0.706470,0.785086
7,0.692332,0.692137,0.488653,0.529723,0.785086
8,0.692394,0.672275,0.643565,0.778645,0.785086
9,0.693234,0.709976,0.368572,0.155103,0.785086
10,0.692338,0.684043,0.622666,0.752823,0.785086
11,0.692823,0.705769,0.384444,0.221455,0.785086
12,0.692780,0.700609,0.384803,0.223532,0.785086
13,0.692694,0.688970,0.551207,0.661099,0.785086
