epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.704331,0.650791,0.665510,0.799167,0.799167
2,0.693279,0.715528,0.403585,0.327356,0.799167
3,0.694248,0.692853,0.474704,0.523722,0.799167
4,0.692343,0.687901,0.585429,0.715476,0.799167
5,0.694146,0.712400,0.374386,0.204996,0.799167
6,0.693408,0.670326,0.620989,0.752875,0.799167
7,0.691302,0.672268,0.658283,0.793067,0.799167
8,0.691110,0.688238,0.494941,0.564448,0.799167
9,0.690234,0.675710,0.634866,0.766327,0.799167
10,0.690520,0.683624,0.521538,0.619802,0.799167
11,0.692340,0.709355,0.396068,0.305288,0.799167
12,0.689983,0.665838,0.633709,0.764191,0.799167
13,0.690502,0.713632,0.457069,0.469791,0.799167
