epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.700180,0.700218,0.374677,0.199209,0.199209
2,0.693892,0.701937,0.402758,0.291894,0.291894
3,0.692913,0.734299,0.340132,0.070417,0.291894
4,0.692949,0.701649,0.368644,0.185189,0.291894
5,0.692369,0.691337,0.557383,0.666161,0.666161
6,0.692055,0.692009,0.554151,0.658488,0.666161
7,0.692315,0.697719,0.492315,0.554653,0.666161
8,0.692382,0.679860,0.633941,0.766053,0.766053
9,0.692688,0.693744,0.493680,0.558326,0.766053
10,0.692363,0.703159,0.375898,0.189517,0.766053
11,0.692588,0.686116,0.595231,0.716642,0.766053
12,0.692760,0.686750,0.604137,0.733617,0.766053
13,0.692700,0.702144,0.376041,0.210325,0.766053
14,0.692976,0.688905,0.607871,0.733555,0.766053
15,0.692942,0.693226,0.534186,0.635126,0.766053
16,0.693044,0.696161,0.357512,0.129767,0.766053
17,0.692767,0.681788,0.623025,0.753255,0.766053
18,0.692924,0.685710,0.633151,0.762661,0.766053
19,0.692993,0.686514,0.587116,0.711902,0.766053
20,0.693143,0.688566,0.594513,0.718713,0.766053
