epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.697330,0.703069,0.332437,0.000000,0.000000
2,0.693654,0.698082,0.352836,0.108279,0.108279
3,0.693521,0.696614,0.427045,0.394713,0.394713
4,0.693249,0.682463,0.667563,0.800645,0.800645
5,0.693215,0.699039,0.333584,0.007899,0.800645
6,0.693294,0.698021,0.344698,0.076398,0.800645
7,0.693094,0.698917,0.344662,0.064962,0.800645
8,0.693117,0.705367,0.333082,0.003429,0.800645
9,0.693093,0.706819,0.332831,0.002145,0.800645
10,0.693196,0.698402,0.336775,0.029788,0.800645
11,0.693146,0.691649,0.667563,0.800645,0.800645
12,0.693172,0.695764,0.349000,0.094630,0.800645
13,0.693169,0.706784,0.335448,0.019881,0.800645
14,0.693207,0.690756,0.667563,0.800645,0.800645
15,0.693095,0.701065,0.369685,0.191929,0.800645
16,0.693220,0.694539,0.332437,0.000000,0.800645
