epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.724814,0.830172,0.366606,0.049046,0.049046
2,0.684947,0.693353,0.513612,0.588957,0.588957
3,0.686758,0.676656,0.629764,0.769231,0.769231
4,0.692132,0.692855,0.633394,0.775556,0.775556
5,0.686146,0.725466,0.586207,0.727924,0.775556
6,0.687279,0.693510,0.577132,0.682128,0.775556
7,0.681111,0.694709,0.635209,0.772881,0.775556
8,0.668197,0.705395,0.589837,0.725728,0.775556
9,0.667276,0.690450,0.593466,0.726161,0.775556
10,0.665209,0.717474,0.548094,0.644793,0.775556
11,0.666709,0.702438,0.597096,0.724566,0.775556
12,0.648473,0.725761,0.609800,0.745562,0.775556
13,0.667453,0.749162,0.515426,0.604444,0.775556
14,0.651474,0.686335,0.564428,0.685039,0.775556
15,0.644893,0.718508,0.577132,0.699355,0.775556
16,0.628600,0.742134,0.539020,0.655827,0.775556
