epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.698149,0.673179,0.660586,0.795606,0.795606
2,0.694700,0.700039,0.380638,0.216712,0.795606
3,0.693687,0.699003,0.432778,0.386992,0.795606
4,0.693718,0.714124,0.341569,0.009721,0.795606
5,0.693443,0.696677,0.426602,0.378967,0.795606
6,0.693372,0.680814,0.660586,0.795606,0.795606
7,0.693323,0.703552,0.356363,0.101464,0.795606
8,0.693211,0.682818,0.658647,0.793626,0.795606
9,0.692948,0.677434,0.660586,0.795606,0.795606
10,0.693010,0.668147,0.660586,0.795606,0.795606
11,0.693018,0.675107,0.655343,0.790519,0.795606
12,0.692886,0.687377,0.614838,0.748488,0.795606
13,0.693072,0.695497,0.528799,0.622953,0.795606
14,0.692806,0.684075,0.658575,0.792329,0.795606
15,0.692863,0.673797,0.660586,0.795606,0.795606
16,0.693132,0.687549,0.639041,0.773215,0.795606
17,0.693197,0.703639,0.341999,0.017375,0.795606
18,0.692817,0.700904,0.342143,0.018852,0.795606
19,0.692910,0.691432,0.660586,0.795606,0.795606
20,0.692741,0.684147,0.660586,0.795606,0.795606
21,0.692581,0.697665,0.344872,0.033277,0.795606
22,0.692285,0.697146,0.343651,0.024757,0.795606
