epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.698292,0.686399,0.645001,0.779123,0.779123
2,0.694234,0.690230,0.621589,0.755850,0.779123
3,0.694084,0.672644,0.660586,0.795606,0.795606
4,0.693986,0.684418,0.660227,0.795292,0.795606
5,0.693384,0.691266,0.566145,0.685446,0.795606
6,0.693121,0.674279,0.660730,0.795445,0.795606
7,0.693079,0.690701,0.642560,0.777305,0.795606
8,0.693135,0.701779,0.339414,0.000000,0.795606
9,0.693391,0.691312,0.650029,0.785226,0.795606
10,0.693220,0.703750,0.339414,0.000000,0.795606
11,0.693547,0.694424,0.340419,0.005415,0.795606
12,0.693283,0.702943,0.339414,0.000000,0.795606
13,0.693400,0.686490,0.660586,0.795606,0.795606
14,0.693364,0.700644,0.339414,0.000000,0.795606
15,0.693347,0.692812,0.647515,0.782505,0.795606
