epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.734012,0.649616,0.669691,0.802174,0.802174
2,0.701571,0.705149,0.404719,0.308017,0.802174
3,0.691380,0.712272,0.373866,0.184397,0.802174
4,0.691254,0.784728,0.330309,0.000000,0.802174
5,0.687167,0.803789,0.348457,0.062663,0.802174
6,0.687104,0.739234,0.402904,0.321649,0.802174
7,0.682492,0.776267,0.353902,0.077720,0.802174
8,0.681641,0.789549,0.362976,0.102302,0.802174
9,0.674524,0.902987,0.339383,0.031915,0.802174
10,0.668348,0.777600,0.375681,0.203704,0.802174
11,0.657257,0.773073,0.382940,0.234234,0.802174
12,0.661208,0.949916,0.355717,0.114713,0.802174
13,0.664416,0.781063,0.395644,0.289979,0.802174
