epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.774769,0.687552,0.537205,0.646325,0.646325
2,0.696155,0.673142,0.595281,0.712999,0.712999
3,0.696025,0.745840,0.364791,0.111675,0.712999
4,0.689190,0.769582,0.359347,0.132678,0.712999
5,0.686042,0.760213,0.382940,0.220183,0.712999
6,0.682572,0.780362,0.375681,0.255411,0.712999
7,0.685232,0.693020,0.502722,0.570533,0.712999
8,0.693087,0.726575,0.453721,0.433145,0.712999
9,0.679834,0.785223,0.379310,0.269231,0.712999
10,0.674935,0.853429,0.373866,0.176611,0.712999
11,0.675477,0.799022,0.352087,0.096203,0.712999
12,0.675630,0.766960,0.357532,0.149038,0.712999
13,0.682090,0.766271,0.352087,0.152019,0.712999
14,0.671043,0.694338,0.482759,0.506066,0.712999
