epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.749856,0.781277,0.355717,0.096692,0.096692
2,0.697923,0.759043,0.330309,0.000000,0.096692
3,0.694902,0.701261,0.468240,0.532695,0.532695
4,0.682126,0.771355,0.362976,0.106870,0.532695
5,0.682134,0.711228,0.451906,0.475694,0.532695
6,0.685223,0.777376,0.330309,0.000000,0.532695
7,0.679847,0.805493,0.339383,0.031915,0.532695
8,0.676368,0.792979,0.359347,0.092545,0.532695
9,0.658782,0.687822,0.539020,0.674359,0.674359
10,0.665343,0.812606,0.350272,0.067708,0.674359
11,0.652952,0.926568,0.330309,0.000000,0.674359
12,0.639918,0.814596,0.362976,0.174118,0.674359
13,0.646572,0.975375,0.341198,0.094763,0.674359
14,0.637193,0.857050,0.357532,0.119403,0.674359
15,0.616215,0.750502,0.433757,0.385827,0.674359
16,0.597171,0.901091,0.355717,0.114713,0.674359
17,0.612910,0.879788,0.395644,0.261641,0.674359
18,0.592007,0.786427,0.421053,0.311015,0.674359
19,0.577885,0.983546,0.357532,0.096939,0.674359
20,0.563592,0.973050,0.375681,0.144279,0.674359
21,0.547152,0.926245,0.382940,0.247788,0.674359
