epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.708591,0.691761,0.627638,0.758077,0.758077
2,0.697550,0.688468,0.639202,0.772013,0.772013
3,0.693485,0.655090,0.693553,0.819051,0.819051
4,0.696426,0.661765,0.693553,0.819051,0.819051
5,0.693526,0.672615,0.688638,0.815171,0.819051
6,0.693602,0.726450,0.306447,0.000000,0.819051
7,0.693240,0.689905,0.610870,0.738844,0.819051
8,0.692955,0.690688,0.598150,0.720547,0.819051
9,0.692932,0.676892,0.675051,0.801764,0.819051
10,0.692577,0.664831,0.692108,0.818042,0.819051
11,0.691911,0.691930,0.536282,0.625584,0.819051
12,0.693633,0.688031,0.686904,0.813693,0.819051
13,0.693108,0.696553,0.306447,0.000000,0.819051
14,0.692303,0.698174,0.503325,0.587416,0.819051
15,0.692122,0.713582,0.309338,0.009946,0.819051
