epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695019,0.669426,0.664744,0.798614,0.798614
2,0.693484,0.696919,0.344658,0.054227,0.798614
3,0.693258,0.687660,0.664583,0.798320,0.798614
4,0.693149,0.696946,0.335256,0.000000,0.798614
5,0.693256,0.699111,0.335256,0.000000,0.798614
6,0.693246,0.695772,0.335256,0.000000,0.798614
7,0.693195,0.696429,0.335256,0.000000,0.798614
8,0.693211,0.695524,0.335256,0.000000,0.798614
9,0.693196,0.702858,0.335256,0.000000,0.798614
10,0.693209,0.692310,0.664726,0.798601,0.798614
11,0.693217,0.695606,0.335256,0.000000,0.798614
12,0.693201,0.691257,0.662685,0.796706,0.798614
13,0.693204,0.694044,0.335256,0.000000,0.798614
