epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.708763,0.669127,0.691529,0.817638,0.817638
2,0.694847,0.781118,0.306447,0.000000,0.817638
3,0.695005,0.685198,0.647875,0.779028,0.817638
4,0.694034,0.708695,0.312229,0.025399,0.817638
5,0.695206,0.704247,0.307892,0.007463,0.817638
6,0.693824,0.716875,0.306447,0.000000,0.817638
7,0.693659,0.701835,0.319167,0.056112,0.817638
8,0.694533,0.651358,0.693553,0.819051,0.819051
9,0.694796,0.695357,0.394334,0.328741,0.819051
10,0.692901,0.693259,0.432784,0.431304,0.819051
11,0.691930,0.699826,0.318011,0.037536,0.819051
12,0.692421,0.713841,0.306447,0.000000,0.819051
13,0.692805,0.679290,0.690951,0.817171,0.819051
14,0.691802,0.690885,0.635155,0.762425,0.819051
15,0.690748,0.690908,0.566927,0.674772,0.819051
16,0.693041,0.698733,0.416883,0.374186,0.819051
17,0.693034,0.693060,0.499566,0.551206,0.819051
18,0.693053,0.689780,0.662041,0.790539,0.819051
19,0.691780,0.675553,0.689217,0.815830,0.819051
20,0.693247,0.678142,0.693553,0.819051,0.819051
