epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695364,0.671019,0.664959,0.798648,0.798648
2,0.693363,0.683896,0.659765,0.793939,0.798648
3,0.693235,0.710051,0.335256,0.000000,0.798648
4,0.693084,0.681410,0.646190,0.778866,0.798648
5,0.693224,0.694724,0.335256,0.000000,0.798648
6,0.693249,0.687790,0.664744,0.798614,0.798648
7,0.693263,0.696819,0.335256,0.000000,0.798648
8,0.693214,0.694365,0.335256,0.000000,0.798648
9,0.693228,0.693938,0.335256,0.000000,0.798648
10,0.693206,0.691280,0.664744,0.798614,0.798648
11,0.693202,0.697545,0.335256,0.000000,0.798648
12,0.693205,0.692389,0.664744,0.798614,0.798648
13,0.693193,0.695329,0.335256,0.000000,0.798648
