epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.722249,0.795274,0.366606,0.000000,0.000000
2,0.696442,0.713504,0.462795,0.475177,0.475177
3,0.695808,0.706314,0.431942,0.401530,0.475177
4,0.691086,0.660640,0.633394,0.775556,0.775556
5,0.695055,0.676732,0.611615,0.748235,0.775556
6,0.690694,0.664665,0.633394,0.775556,0.775556
7,0.692057,0.663023,0.633394,0.775556,0.775556
8,0.690344,0.672768,0.627949,0.767837,0.775556
9,0.689357,0.663119,0.622505,0.759259,0.775556
10,0.690637,0.654547,0.635209,0.775419,0.775556
11,0.684051,0.694759,0.584392,0.721072,0.775556
12,0.685163,0.665351,0.593466,0.730769,0.775556
13,0.682884,0.669463,0.582577,0.681440,0.775556
14,0.681158,0.669856,0.615245,0.756322,0.775556
15,0.679663,0.676481,0.597096,0.738824,0.775556
16,0.684351,0.662373,0.627949,0.768884,0.775556
