epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695711,0.688647,0.647881,0.780494,0.780494
2,0.692896,0.709867,0.335198,0.001293,0.780494
3,0.692984,0.693941,0.408116,0.320856,0.780494
4,0.692941,0.700677,0.367176,0.146834,0.780494
5,0.692777,0.691764,0.597727,0.720446,0.780494
6,0.693049,0.683568,0.665125,0.798889,0.798889
7,0.692979,0.681198,0.652255,0.785046,0.798889
8,0.693083,0.689426,0.641213,0.774381,0.798889
9,0.693202,0.693196,0.443214,0.462577,0.798889
10,0.693179,0.684416,0.665125,0.798889,0.798889
11,0.693154,0.679396,0.654047,0.786627,0.798889
12,0.693251,0.681424,0.665125,0.798889,0.798889
13,0.693298,0.693741,0.334875,0.000000,0.798889
14,0.693256,0.697345,0.334875,0.000000,0.798889
15,0.693245,0.691142,0.665125,0.798889,0.798889
16,0.693253,0.696859,0.334875,0.000000,0.798889
17,0.693228,0.688406,0.665125,0.798889,0.798889
18,0.693260,0.688583,0.665125,0.798889,0.798889
19,0.693218,0.697749,0.334875,0.000000,0.798889
20,0.693213,0.693490,0.334875,0.000000,0.798889
21,0.693221,0.693956,0.334875,0.000000,0.798889
22,0.693256,0.698063,0.334875,0.000000,0.798889
23,0.693246,0.692729,0.665125,0.798889,0.798889
24,0.693217,0.688649,0.665125,0.798889,0.798889
