epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.712065,0.762405,0.362976,0.158273,0.158273
2,0.692494,0.838298,0.330309,0.000000,0.158273
3,0.683658,0.714749,0.393829,0.273913,0.273913
4,0.671478,0.674596,0.642468,0.779888,0.779888
5,0.667097,0.768638,0.350272,0.067708,0.779888
6,0.647094,0.862284,0.346642,0.057592,0.779888
7,0.640820,1.027924,0.353902,0.077720,0.779888
8,0.611039,0.885728,0.344828,0.067183,0.779888
9,0.624568,0.788711,0.355717,0.152745,0.779888
10,0.598903,0.980421,0.343013,0.047368,0.779888
11,0.587990,1.063722,0.370236,0.183529,0.779888
12,0.584448,0.780744,0.399274,0.334004,0.779888
13,0.571528,0.877958,0.404719,0.349206,0.779888
14,0.550014,0.868546,0.393829,0.307054,0.779888
15,0.531854,0.819236,0.488203,0.523649,0.779888
16,0.491766,1.207142,0.377495,0.207852,0.779888
