epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.697874,0.723498,0.330149,0.000000,0.000000
2,0.693652,0.692926,0.514076,0.599123,0.599123
3,0.693074,0.680993,0.669994,0.802323,0.802323
4,0.692418,0.706127,0.352916,0.103661,0.802323
5,0.692625,0.684906,0.670066,0.802358,0.802358
6,0.692140,0.691292,0.516087,0.603507,0.802358
7,0.692309,0.688194,0.667768,0.800259,0.802358
8,0.692546,0.691988,0.495332,0.571655,0.802358
9,0.692683,0.682717,0.639902,0.774490,0.802358
10,0.692746,0.681902,0.668989,0.801601,0.802358
11,0.692628,0.692146,0.617998,0.746364,0.802358
12,0.692683,0.693083,0.465743,0.483080,0.802358
13,0.692705,0.759022,0.341281,0.064463,0.802358
14,0.692414,0.702614,0.397874,0.306420,0.802358
15,0.692462,0.691914,0.580365,0.700036,0.802358
16,0.692545,0.681444,0.668630,0.800915,0.802358
17,0.692210,0.704307,0.381428,0.240007,0.802358
