epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.698729,0.693989,0.485924,0.539442,0.539442
2,0.694273,0.687815,0.655559,0.790403,0.790403
3,0.693569,0.660083,0.660299,0.795291,0.795291
4,0.693414,0.674773,0.660514,0.795465,0.795465
5,0.693161,0.713282,0.339414,0.000000,0.795465
6,0.693649,0.702045,0.340419,0.003472,0.795465
7,0.693373,0.671502,0.660586,0.795606,0.795606
8,0.693071,0.697689,0.356579,0.102215,0.795606
9,0.693194,0.693376,0.505530,0.577322,0.795606
10,0.693123,0.692993,0.532893,0.626207,0.795606
11,0.693141,0.685627,0.637820,0.771199,0.795606
12,0.693269,0.679383,0.590779,0.720385,0.795606
13,0.693272,0.684120,0.659437,0.794041,0.795606
14,0.693226,0.698134,0.339414,0.000000,0.795606
15,0.693219,0.680997,0.660586,0.795606,0.795606
16,0.693127,0.687118,0.660586,0.795606,0.795606
17,0.693261,0.686733,0.660586,0.795606,0.795606
18,0.693121,0.680610,0.660586,0.795606,0.795606
19,0.693221,0.687923,0.660586,0.795606,0.795606
