epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695928,0.703843,0.346956,0.068235,0.068235
2,0.692994,0.689660,0.574245,0.696017,0.696017
3,0.692745,0.702514,0.333118,0.004921,0.696017
4,0.692895,0.696167,0.461318,0.481182,0.696017
5,0.692901,0.709178,0.356528,0.131262,0.696017
6,0.692629,0.715776,0.341758,0.049588,0.696017
7,0.693333,0.714721,0.332867,0.002466,0.696017
8,0.692955,0.718040,0.337564,0.026654,0.696017
9,0.693099,0.711852,0.359540,0.133986,0.696017
10,0.693016,0.696322,0.409264,0.346007,0.696017
11,0.693230,0.699833,0.332437,0.000000,0.696017
12,0.693154,0.686040,0.630243,0.762951,0.762951
13,0.693257,0.696011,0.332437,0.000000,0.762951
14,0.693238,0.687338,0.667563,0.800645,0.800645
15,0.693262,0.696509,0.332437,0.000000,0.800645
16,0.693221,0.693033,0.593389,0.718882,0.800645
17,0.693198,0.695949,0.332437,0.000000,0.800645
18,0.693149,0.686359,0.667563,0.800645,0.800645
19,0.693227,0.694924,0.332437,0.000000,0.800645
20,0.693155,0.698440,0.332437,0.000000,0.800645
21,0.693180,0.692675,0.667599,0.800662,0.800662
22,0.693204,0.692000,0.667563,0.800645,0.800662
23,0.693199,0.688991,0.667563,0.800645,0.800662
24,0.693199,0.691782,0.667563,0.800645,0.800662
25,0.693187,0.690284,0.667563,0.800645,0.800662
26,0.693200,0.688379,0.667563,0.800645,0.800662
27,0.693220,0.695348,0.332437,0.000000,0.800662
28,0.693194,0.695385,0.332437,0.000000,0.800662
29,0.693172,0.693701,0.332437,0.000000,0.800662
30,0.693178,0.690721,0.667563,0.800645,0.800662
31,0.693187,0.696320,0.332437,0.000000,0.800662
32,0.693199,0.692224,0.667563,0.800645,0.800662
33,0.693188,0.693583,0.332437,0.000000,0.800662
