epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.727186,0.712083,0.482759,0.502618,0.502618
2,0.698590,0.692460,0.511797,0.608443,0.608443
3,0.698393,0.715974,0.466425,0.478723,0.608443
4,0.689939,0.747872,0.411978,0.256881,0.608443
5,0.693650,0.667357,0.571688,0.687831,0.687831
6,0.688897,0.756106,0.421053,0.342268,0.687831
7,0.686498,0.718659,0.430127,0.340336,0.687831
8,0.685023,0.770985,0.384755,0.198582,0.687831
9,0.692578,0.720331,0.404719,0.261261,0.687831
10,0.698971,0.655929,0.666062,0.795100,0.795100
11,0.689830,0.676766,0.589837,0.690411,0.795100
12,0.690624,0.731936,0.419238,0.330544,0.795100
13,0.688084,0.671395,0.582577,0.692513,0.795100
14,0.688595,0.768206,0.377495,0.165450,0.795100
15,0.681769,0.749996,0.379310,0.208333,0.795100
16,0.680198,0.826093,0.377495,0.207852,0.795100
17,0.678331,0.772541,0.406534,0.320166,0.795100
18,0.675417,0.839957,0.330309,0.000000,0.795100
19,0.673500,0.755658,0.368421,0.159420,0.795100
20,0.671583,0.712010,0.486388,0.516239,0.795100
21,0.657780,0.711145,0.486388,0.512909,0.795100
22,0.672609,0.696802,0.528131,0.577922,0.795100
