epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695891,0.678055,0.667491,0.800593,0.800593
2,0.693467,0.694769,0.397182,0.294110,0.800593
3,0.693307,0.686976,0.666129,0.798712,0.800593
4,0.692768,0.701472,0.333297,0.005455,0.800593
5,0.692720,0.706184,0.332437,0.000000,0.800593
6,0.692852,0.696814,0.332437,0.000000,0.800593
7,0.693237,0.692567,0.660500,0.793817,0.800593
8,0.693253,0.688954,0.666201,0.799094,0.800593
9,0.693199,0.693279,0.332724,0.001073,0.800593
10,0.693315,0.699998,0.332509,0.001180,0.800593
11,0.693261,0.688017,0.634939,0.767102,0.800593
12,0.693135,0.692272,0.651108,0.784805,0.800593
13,0.693202,0.694624,0.332437,0.000000,0.800593
