epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.699381,0.684334,0.669851,0.802288,0.802288
2,0.693488,0.699614,0.344944,0.081008,0.802288
3,0.692519,0.680924,0.665542,0.797706,0.802288
4,0.691186,0.676697,0.669204,0.801568,0.802288
5,0.691403,0.680307,0.667983,0.800328,0.802288
6,0.691111,0.677460,0.660011,0.791711,0.802288
7,0.691325,0.707382,0.423154,0.363752,0.802288
8,0.690425,0.671782,0.669851,0.802288,0.802288
9,0.691510,0.682994,0.626329,0.759020,0.802288
10,0.690418,0.682421,0.623815,0.751353,0.802288
11,0.689446,0.675514,0.638610,0.769047,0.802288
12,0.690449,0.677912,0.654553,0.786998,0.802288
13,0.690339,0.699076,0.372307,0.186068,0.802288
14,0.689471,0.681436,0.622594,0.753645,0.802288
15,0.690608,0.692737,0.529158,0.620162,0.802288
16,0.689115,0.674909,0.624102,0.755306,0.802288
17,0.689181,0.697129,0.518386,0.598635,0.802288
18,0.689237,0.698996,0.520468,0.608180,0.802288
19,0.689614,0.689072,0.584387,0.707949,0.802288
20,0.690184,0.687207,0.597314,0.721308,0.802288
