epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.727077,0.736501,0.426497,0.318966,0.318966
2,0.694219,0.730807,0.479129,0.469501,0.469501
3,0.696722,0.721695,0.451906,0.388664,0.469501
4,0.695295,0.728625,0.417423,0.258661,0.469501
5,0.689747,0.687662,0.529946,0.605784,0.605784
6,0.679020,0.671521,0.597096,0.714653,0.714653
7,0.682393,0.674262,0.577132,0.677732,0.714653
8,0.683311,0.678963,0.589837,0.700265,0.714653
9,0.675037,0.684228,0.568058,0.685185,0.714653
10,0.679413,0.694874,0.551724,0.657420,0.714653
11,0.666548,0.714412,0.531760,0.612613,0.714653
12,0.652489,0.698201,0.560799,0.670300,0.714653
13,0.658107,0.724886,0.557169,0.639053,0.714653
14,0.659876,0.710601,0.544465,0.616794,0.714653
15,0.652056,0.817354,0.526316,0.556876,0.714653
16,0.655525,0.753325,0.537205,0.592000,0.714653
17,0.648302,0.758806,0.533575,0.634424,0.714653
18,0.662746,0.721112,0.544465,0.615620,0.714653
