epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.736001,0.672134,0.633394,0.775556,0.775556
2,0.698323,0.729161,0.366606,0.000000,0.775556
3,0.696318,0.677719,0.635209,0.770286,0.775556
4,0.691869,0.663199,0.633394,0.775556,0.775556
5,0.687198,0.671352,0.629764,0.769752,0.775556
6,0.687498,0.661560,0.633394,0.775556,0.775556
7,0.695421,0.667400,0.622505,0.765237,0.775556
8,0.679570,0.669114,0.607985,0.747073,0.775556
9,0.684303,0.664430,0.633394,0.769932,0.775556
10,0.675776,0.665175,0.617060,0.754366,0.775556
11,0.675579,0.684052,0.589837,0.732861,0.775556
12,0.673217,0.687606,0.633394,0.775556,0.775556
13,0.664957,0.665555,0.629764,0.766055,0.775556
14,0.671655,0.697608,0.600726,0.741784,0.775556
15,0.661582,0.670919,0.626134,0.765376,0.775556
16,0.660132,0.678498,0.624319,0.761246,0.775556
17,0.647387,0.702461,0.622505,0.763098,0.775556
18,0.641204,0.686885,0.613430,0.753757,0.775556
