epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.705889,0.670244,0.693553,0.819051,0.819051
2,0.693599,0.727260,0.306447,0.000000,0.819051
3,0.694253,0.666169,0.693553,0.819051,0.819051
4,0.693283,0.684586,0.687771,0.813793,0.819051
5,0.693639,0.713405,0.314542,0.027082,0.819051
6,0.691351,0.715766,0.308760,0.007472,0.819051
7,0.690980,0.684200,0.656548,0.786100,0.819051
8,0.689703,0.717092,0.306447,0.000000,0.819051
9,0.691305,0.683111,0.690662,0.816718,0.819051
10,0.692568,0.686594,0.692686,0.818446,0.819051
11,0.690952,0.677180,0.690662,0.816844,0.819051
12,0.693283,0.701801,0.310205,0.012417,0.819051
13,0.692273,0.688846,0.691529,0.816887,0.819051
14,0.689674,0.711677,0.306447,0.000000,0.819051
15,0.691919,0.685623,0.683145,0.811360,0.819051
