epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695124,0.706428,0.341255,0.028474,0.028474
2,0.692634,0.689728,0.600716,0.726508,0.726508
3,0.692840,0.697904,0.335847,0.000000,0.726508
4,0.693055,0.685231,0.664153,0.798188,0.798188
5,0.693322,0.689021,0.664153,0.798188,0.798188
6,0.693258,0.698153,0.335847,0.000000,0.798188
7,0.693219,0.683641,0.664153,0.798188,0.798188
8,0.693232,0.695525,0.335847,0.000000,0.798188
9,0.693224,0.694632,0.335847,0.000000,0.798188
10,0.693218,0.691592,0.664153,0.798188,0.798188
11,0.693211,0.695222,0.335847,0.000000,0.798188
12,0.693188,0.691277,0.664153,0.798188,0.798188
13,0.693217,0.686124,0.664153,0.798188,0.798188
14,0.693232,0.693695,0.335847,0.000000,0.798188
15,0.693226,0.691894,0.664153,0.798188,0.798188
16,0.693111,0.690291,0.664153,0.798188,0.798188
17,0.693149,0.698123,0.335847,0.000000,0.798188
18,0.693177,0.690346,0.664153,0.798188,0.798188
19,0.693204,0.697138,0.335847,0.000000,0.798188
